,total_utility,max_utility,min_utility,sharing_incentive,non_interference
uni_ind,102867.17937495903,102763.60856049221,103.57081446681718,True,
uni_inter,-22.20044148381633,-22.20044148381633,-22.20044148381633,,False
fdiff_ind,-3580.16538523087,126.00056788062999,-3706.1659531115,False,
fdiff_inter,0.27047122804052526,0.27047122804052526,0.27047122804052526,,True
fmax_ind,99872.38243546871,99749.55582329424,122.82661217446658,True,
fmax_inter,-2.9148895368714793,-2.9148895368714793,-2.9148895368714793,,False
fsum_ind,95368.16875179355,95243.70434148685,124.46441030670157,True,
fsum_inter,-1.282329092106488,-1.282329092106488,-1.282329092106488,,False
