,total_utility,max_utility,min_utility,sharing_incentive,non_interference
uni_ind,242.0352216026513,256.0,-13.96477839734871,False,
uni_inter,40.0,40.0,40.0,,True
fdiff_ind,27.387548989075768,13.752894779666747,13.634654209409023,True,
fdiff_inter,-202.24710522033325,-202.24710522033325,-202.24710522033325,,False
fmax_ind,178.38094153517693,167.9052331817596,10.475708353417328,True,
fmax_inter,-48.0947668182404,-48.0947668182404,-48.0947668182404,,False
fsum_ind,205.3612973046038,197.3498992967492,8.01139800785461,True,
fsum_inter,-18.650100703250814,-18.650100703250814,-18.650100703250814,,False
