,0,1
ind,6529.555368460982,8.02247408364201
uni,1632.0,32.0
fdiff,6813.17353221811,4.493739318604437
fmax,4701.390343114761,5.577953611392502
fsum,4048.198306888081,6.1937968972221675
ind_noW1,,8.014963860739954
uni_noW1,,8.013434948050417
fdiff_noW1,,8.028738763940055
fmax_noW1,,8.074225366410246
fsum_noW1,,8.015116794384085
