,total_utility,max_utility,min_utility,sharing_incentive,non_interference
uni_ind,480.0506216697395,480.0,0.05062166973948479,True,
uni_inter,24.888888888888886,24.888888888888886,24.888888888888886,,True
fdiff_ind,57.308601104031744,28.782529996604694,28.52607110742705,True,
fdiff_inter,-426.3285811145064,-426.3285811145064,-426.3285811145064,,False
fmax_ind,416.26479635400517,391.76433896812625,24.500457385878903,True,
fmax_inter,-63.34677214298483,-63.34677214298483,-63.34677214298483,,False
fsum_ind,453.0247455529621,432.76220650526085,20.262539047701246,True,
fsum_inter,-22.34890460585025,-22.34890460585025,-22.34890460585025,,False
