,0,1
ind,32.120966991526075,26112.0
uni,27.441836910738743,1704.2042908256392
fdiff,2.8807711880984037,27237.09798071066
fmax,5.571579950692228,4717.934461777107
fsum,8.854883399998394,2774.502314344535
ind_noW1,,26112.0
uni_noW1,,2901.333333333333
fdiff_noW1,,3030.8858289478335
fmax_noW1,,3548.4353060382837
fsum_noW1,,3029.8537179651366
