,total_utility,max_utility,min_utility,sharing_incentive,non_interference
uni_ind,2078.78215239756,1961.089127246253,117.69302515130676,True,
uni_inter,-7.910708380823966,-7.910708380823966,-7.910708380823966,,False
fdiff_ind,251.85271451118626,126.24459184741318,125.60812266377309,True,
fdiff_inter,0.044083997060685665,0.044083997060685665,0.044083997060685665,,True
fmax_ind,2048.3250748113633,1927.6449477610977,120.68012705026567,True,
fmax_inter,-4.88883198963223,-4.88883198963223,-4.88883198963223,,False
fsum_ind,1916.7292828864881,1793.0709405849684,123.65834230151982,True,
fsum_inter,-1.926573757795215,-1.926573757795215,-1.926573757795215,,False
buc_eq_ind,125.59951966022122,125.59951966022122,0.0,False,
buc_eq_inter,-0.0016936899866073496,-0.0016936899866073496,-0.0016936899866073496,,False
buc_con_ind,236.9390250094609,126.87406986909491,110.06495514036598,True,
buc_con_inter,0.1615259739521342,0.1615259739521342,0.1615259739521342,,True
