,total_utility,max_utility,min_utility,sharing_incentive,non_interference
uni_ind,30.027321313129512,16.000000000000007,14.027321313129505,True,
uni_inter,0.5028720292320941,0.5028720292320941,0.5028720292320941,,True
fdiff_ind,27.694541026219174,13.84990033699928,13.844640689219894,True,
fdiff_inter,0.32570847113493784,0.32570847113493784,0.32570847113493784,,True
fmax_ind,27.91657436943543,13.968433922567634,13.948140446867795,True,
fmax_inter,0.45460877474018613,0.45460877474018613,0.45460877474018613,,True
fsum_ind,30.018289331856074,16.000000000000007,14.018289331856067,True,
fsum_inter,0.5038344241402228,0.5038344241402228,0.5038344241402228,,True
