,total_utility,max_utility,min_utility,sharing_incentive,non_interference
uni_ind,462.5348243846192,445.4845766444116,17.050247740207567,True,
uni_inter,-11.441293864562573,-11.441293864562573,-11.441293864562573,,False
fdiff_ind,57.119856322654684,28.5930417969426,28.526814525712087,True,
fdiff_inter,0.04079670034557159,0.04079670034557159,0.04079670034557159,,True
fmax_ind,416.19101397286215,391.6782896797689,24.512724293093246,True,
fmax_inter,-3.969157244640147,-3.969157244640147,-3.969157244640147,,False
fsum_ind,362.39287297552727,335.97691973493363,26.415953240593634,True,
fsum_inter,-2.0640722231891853,-2.0640722231891853,-2.0640722231891853,,False
buc_eq_ind,28.48787042371825,28.48787042371825,0.0,False,
buc_eq_inter,-0.00010866203552462039,-0.00010866203552462039,-0.00010866203552462039,,False
buc_con_ind,52.930497498985744,31.34697363004085,21.583523868944894,True,
buc_con_inter,0.21944561392388096,0.21944561392388096,0.21944561392388096,,True
buc_qeq_ind,60.52690099764643,32.01043502328616,28.516465974360266,True,
buc_qeq_inter,0.09582178201091551,0.09582178201091551,0.09582178201091551,,True
