,total_utility,max_utility,min_utility,sharing_incentive,non_interference
uni_ind,764.1788589841815,727.3049431720486,36.87391581213286,True,
uni_inter,-10.087810531446495,-10.087810531446495,-10.087810531446495,,False
fdiff_ind,94.00371077343563,47.0249904584781,46.97872031495753,True,
fdiff_inter,0.025338689529144975,0.025338689529144975,0.025338689529144975,,True
fmax_ind,722.245889326164,679.7059965138183,42.53989281234581,True,
fmax_inter,-4.412720887040527,-4.412720887040527,-4.412720887040527,,False
fsum_ind,646.3056097287803,601.4421781317453,44.86343159703496,True,
fsum_inter,-2.085884035286067,-2.085884035286067,-2.085884035286067,,False
buc_eq_ind,46.958780055820164,46.958780055820164,0.0,False,
buc_eq_inter,0.002317922371730674,0.002317922371730674,0.002317922371730674,,True
buc_con_ind,86.99205919054023,49.23168900792541,37.760370182614814,True,
buc_con_inter,0.19993270662885365,0.19993270662885365,0.19993270662885365,,True
buc_qeq_ind,97.29283703666877,50.319035029435895,46.97380200723288,True,
buc_qeq_inter,0.08670084737854644,0.08670084737854644,0.08670084737854644,,True
buc_qsd_ind,101.937686603163,54.96706973253333,46.97061687062967,True,
buc_qsd_inter,0.012373498356175183,0.012373498356175183,0.012373498356175183,,True
