,0,1
ind,72.23241819039686,58752.0
uni,32.0,1632.0
fdiff,2.550235971884351,58625.70914798856
fmax,5.561218625208632,4720.826929516067
fsum,10.444345810206675,2439.686376777997
ind_noW1,,61352.112405051266
uni_noW1,,2350.761105033481
fdiff_noW1,,2460.919469306095
fmax_noW1,,2893.1095053442814
fsum_noW1,,2457.561447938234
