,0,1
ind,98.0000000000001,98.22926849960642
uni,2.000000000000001,4.000853935722276
fdiff,3.979500751990044,4.152387239357537
fmax,4.159142246614422,4.168333780123639
fsum,1.9999999999999996,4.012621041230888
ind_noW1,,98.16929834694021
uni_noW1,,2.723699788828122
fdiff_noW1,,2.7490870470068485
fmax_noW1,,2.7466658450082377
fsum_noW1,,2.758400543616669
