,0,1
ind,128.8578054481186,109068.23029478856
uni,32.0,1632.0
fdiff,2.394586726073122,102766.20129274909
fmax,5.560296852314493,4725.338616808614
fsum,11.600031711324371,2274.7294874042086
ind_noW1,,104448.0
uni_noW1,,2131.5918367346935
fdiff_noW1,,2233.8535661447704
fmax_noW1,,2698.6674093518877
fsum_noW1,,2226.7769324360843
