,0,1
ind,200.29717671568503,199.9999999999999
uni,4.0076544456678675,1.9999999999999998
fdiff,4.316187413622867,2.961894459886749
fmax,4.077052564799181,4.046719844673662
fsum,4.121461950977506,2.0000000000000004
ind_noW1,,200.0000000000001
uni_noW1,,2.469135802469135
fdiff_noW1,,2.4691358024691366
fmax_noW1,,2.4691358024691348
fsum_noW1,,2.4691358024691374
