,total_utility,max_utility,min_utility,sharing_incentive,non_interference
uni_ind,5189.128985044114,5111.940538892412,77.18844615170245,True,
uni_inter,77.18844615170245,77.18844615170245,77.18844615170245,,True
fdiff_ind,5280.743867067343,5184.743867067343,96.0,True,
fdiff_inter,96.0,96.0,96.0,,True
fmax_ind,5280.743867067343,5184.743867067343,96.0,True,
fmax_inter,96.0,96.0,96.0,,True
fsum_ind,5280.743867067343,5184.743867067343,96.0,True,
fsum_inter,96.0,96.0,96.0,,True
