,total_utility,max_utility,min_utility,sharing_incentive,non_interference
uni_ind,81938.8957101654,81872.40374940383,66.49196076156181,True,
uni_inter,589.4975010542262,589.4975010542262,589.4975010542262,,True
fdiff_ind,3708.9109109485817,3612.8678839943605,96.04302695422113,True,
fdiff_inter,-77670.6613972875,-77670.6613972875,-77670.6613972875,,False
fmax_ind,78876.55698097136,78783.61957469537,92.93740627599455,True,
fmax_inter,-1933.6588289915621,-1933.6588289915621,-1933.6588289915621,,False
fsum_ind,81250.72786741768,81163.31900250648,87.40886491119755,True,
fsum_inter,-20.80718853106464,-20.80718853106464,-20.80718853106464,,False
