,0,1
ind,18.03522160265129,288.0
uni,32.0,32.0
fdiff,4.400567393242268,274.24710522033325
fmax,7.559513249233962,120.0947668182404
fsum,10.023823594796681,90.65010070325081
ind_noW1,,288.0
uni_noW1,,72.0
fdiff_noW1,,72.0
fmax_noW1,,72.0
fsum_noW1,,72.0
