,0,1
ind,8.014897454413585,128.0
uni,32.0,32.0
fdiff,7.187249395791396,127.1332428823458
fmax,7.6262359718920365,118.85279174857772
fsum,7.853509253640114,114.99851873949393
ind_noW1,,128.0
uni_noW1,,128.0
fdiff_noW1,,128.0
fmax_noW1,,128.0
fsum_noW1,,128.0
