,0,1
ind,8.000000000000021,8.01119266974274
uni,2.0,4.015515991944996
fdiff,4.097827211381419,4.120793806090297
fmax,4.0680965699501765,4.084919336128676
fsum,2.0000000000000004,4.047905870862905
ind_noW1,,8.013864739215933
uni_noW1,,8.016829498985317
fdiff_noW1,,8.015592959243804
fmax_noW1,,8.015676251845434
fsum_noW1,,8.02076471579494
