,total_utility,max_utility,min_utility,sharing_incentive,non_interference
uni_ind,394.2895222700171,197.9999999999999,196.28952227001716,True,
uni_inter,0.46913580246913544,0.46913580246913544,0.46913580246913544,,True
fdiff_ind,393.0190948421753,197.03810554011315,195.98098930206217,True,
fdiff_inter,-0.4927586574176126,-0.4927586574176126,-0.4927586574176126,,False
fmax_ind,392.1734043062121,196.22012415088585,195.9532801553262,True,
fmax_inter,-1.5775840422045273,-1.5775840422045273,-1.5775840422045273,,False
fsum_ind,394.17571476470744,197.9999999999999,196.17571476470752,True,
fsum_inter,0.469135802469137,0.469135802469137,0.469135802469137,,True
