,total_utility,max_utility,min_utility,sharing_incentive,non_interference
uni_ind,13623.911647558753,13632.613149657818,-8.701502099066559,False,
uni_inter,-22.228282772922242,-22.228282772922242,-22.228282772922242,,False
fdiff_ind,25.634075103937246,14.722228400367637,10.911846703569609,True,
fdiff_inter,1.2287059943173766,1.2287059943173766,1.2287059943173766,,True
fmax_ind,10628.343047963532,10615.868463168797,12.47458479473428,True,
fmax_inter,-1.0467424549387685,-1.0467424549387685,-1.0467424549387685,,False
fsum_ind,10057.426540813809,10044.55059582228,12.87594499152927,True,
fsum_inter,-0.6369192729511433,-0.6369192729511433,-0.6369192729511433,,False
buc_eq_ind,663.2026839336177,649.6795733590989,13.523110574518796,True,
buc_eq_inter,-0.001261042729311157,-0.001261042729311157,-0.001261042729311157,,False
buc_con_ind,8225.196231967093,8215.904101557382,9.29213040971127,True,
buc_con_inter,0.27390629575575787,0.27390629575575787,0.27390629575575787,,True
buc_qeq_ind,5704.492199410755,5690.960270291607,13.53192911914839,True,
buc_qeq_inter,0.12131568647958169,0.12131568647958169,0.12131568647958169,,True
buc_qsd_ind,8369.976640304238,8356.383203748761,13.593436555477302,True,
buc_qsd_inter,0.06833955510104062,0.06833955510104062,0.06833955510104062,,True
