4128810
4124893
4117546
4105953
4090466
4072931
4054223
4034013
4042721
4070166
4067620
4068032
4196748
4217296
4185129
4177122
4194869
4179678
4184462
4311668
4403530
4364440
4392370
4425203
4473535
4574175
4664809
4728430
4840005
4914688
4896022
4701019
4582250
4493109
4495429
4514395
4364769
4417335
4408829
4354386
4429801
4156571
4067456
4019149
3895079
4003458
3873521
3922567
4090426
4314094
4358707
4126662
4031423
4028282
4092796
4326044
4396170
4382476
4365454
4408445
4432530
4274945
4237881
4178808
4016612
3966233
3789297
3628018
3469447
3340564
3236263
3119271
3062583
3157161
2306337
2245438
2160559
2175819
1862778
1667895
1541732
1414139
1315607
1174422
1080934
994426
852847
782713
705181
629065
560811
466826
399945
330997
264984
212972
163471
121167
88922
62735
89468
