,total_utility,max_utility,min_utility,sharing_incentive,non_interference
uni_2_ind,54899.999999999985,27449.999999999993,27449.999999999993,True,
uni_2_inter,27449.999999999993,27449.999999999993,27449.999999999993,,True
fdiff_2_ind,54899.999999999985,27449.999999999993,27449.999999999993,True,
fdiff_2_inter,27449.999999999993,27449.999999999993,27449.999999999993,,True
fmax_2_ind,54899.999999999985,27449.999999999993,27449.999999999993,True,
fmax_2_inter,27449.999999999993,27449.999999999993,27449.999999999993,,True
fsum_2_ind,55240.2198385205,27620.10991926025,27620.10991926025,True,
fsum_2_inter,26929.865707651,26929.865707651,26929.865707651,,True
uni_3_ind,65244.44444444446,32533.33333333334,177.7777777777777,True,
uni_3_inter,10166.666666666664,5083.333333333332,5083.333333333332,,True
fdiff_3_ind,31341.74113514603,15581.981678684126,177.77777777777766,True,
fdiff_3_inter,-23736.036642631767,-11868.018321315883,-11868.018321315883,,False
fmax_3_ind,30795.789478663864,15342.962108398966,109.86526186593285,True,
fmax_3_inter,-24214.075783202086,-12107.037891601043,-12107.037891601043,,False
fsum_3_ind,65407.74289777886,32614.98256000054,177.7777777777777,True,
fsum_3_inter,9989.745281480553,4994.872640740276,4994.872640740276,,True
uni_4_ind,69876.3621217547,34307.52652621811,187.50000000000043,True,
uni_4_inter,3558.108607991801,1774.1931928847894,9.722222222222221,,True
fdiff_4_ind,46143.7370323487,22898.221621214834,159.79378991902968,True,
fdiff_4_inter,14642.202107283665,7316.239942530721,9.722222222222245,,True
fmax_4_ind,49101.981354757285,23856.32450187301,187.50000000000043,True,
fmax_4_inter,17104.35952508218,8513.362393474057,77.63473813406705,,True
fsum_4_ind,68826.9304042191,33676.71484149957,187.50000000000043,True,
fsum_4_inter,2133.1867852203063,1061.732281499042,9.722222222222223,,True
uni_5_ind,106545.40521286358,35135.99999999999,192.00000000000028,True,
uni_5_inter,1552.8248995869053,828.4734737818771,-108.62204797684905,,False
fdiff_5_ind,86302.60724173124,28454.100436194047,192.00000000000028,True,
fdiff_5_inter,11724.551581666534,5555.878814979214,4.500000000000007,,True
fmax_5_ind,85511.74381039813,28098.417004719176,165.89051781130033,True,
fmax_5_inter,8331.12725939969,4242.092502846168,-131.44826410394586,,False
fsum_5_ind,106078.95169849953,34855.60642964758,192.00000000000028,True,
fsum_5_inter,2416.196673110875,1178.891588148014,4.499999999999991,,True
uni_6_ind,109198.02988770443,35583.33333333334,194.44444444444454,True,
uni_6_inter,1500.8888888888891,447.33333333333337,2.4444444444444446,,True
fdiff_6_ind,95270.99436577555,31028.5275727625,194.44444444444454,True,
fdiff_6_inter,7947.960458200518,2574.427136568439,2.4444444444444358,,True
fmax_6_ind,95087.3937571275,30821.92383980024,183.01761145137138,True,
fmax_6_inter,8331.404569269693,2723.5068350810507,17.127093640071237,,True
fsum_6_ind,108700.1771644019,35233.27047228869,194.44444444444454,True,
fsum_6_inter,1193.3217500346811,377.6640426410934,2.444444444444458,,True
uni_7_ind,146825.4056057476,35851.46503346592,195.91836734693882,True,
uni_7_inter,1253.457596526397,268.1317001325842,1.4739229024943263,,True
fdiff_7_ind,132701.86046882375,32487.128942475552,195.91836734693882,True,
fdiff_7_inter,4421.2840725218,1458.6013697130538,1.4739229024943281,,True
fmax_7_ind,133123.8961755199,32446.30665958642,187.7351188452518,True,
fmax_7_inter,5067.742670755123,1624.3828197861767,4.717507393880467,,True
fsum_7_ind,146162.2766311599,35651.28760614971,195.91836734693882,True,
fsum_7_inter,1288.3587725574444,418.01713386101653,1.4739229024943254,,True
uni_8_ind,183530.19901211327,36028.12499999999,196.87500000000045,True,
uni_8_inter,571.1190366743523,176.6599665340825,-68.23873105751949,,False
fdiff_8_ind,169257.64053644353,33228.79378465432,196.87500000000045,True,
fdiff_8_inter,3221.436913274105,741.6648421787809,0.9566326530612224,,True
fmax_8_ind,169954.18244181812,33292.89138582621,187.96780877537336,True,
fmax_8_inter,3431.8455107806803,846.5847262398042,0.23268993012115935,,True
fsum_8_ind,183180.3630279129,35898.53167369273,196.87500000000045,True,
fsum_8_inter,1014.0053533689425,247.24406754303243,0.9566326530612299,,True
uni_9_ind,185166.61107158192,36148.14814814814,197.53086419753055,True,
uni_9_inter,684.7222222222216,120.02314814814804,0.6558641975308639,,True
fdiff_9_ind,174794.6313580066,34133.91670344178,197.53086419753055,True,
fdiff_9_inter,4685.575147664504,905.1229187874583,0.6558641975308657,,True
fmax_9_ind,176097.6308948852,34294.38328345917,197.53086419753055,True,
fmax_9_inter,5125.143900237918,1001.49189763296,9.563055422157948,,True
fsum_9_ind,184767.42740367597,35994.76408892965,197.53086419753055,True,
fsum_9_inter,512.7956624544966,96.23241523692889,0.6558641975308634,,True
uni_10_ind,221971.2622870543,36233.99999999999,198.0,True,
uni_10_inter,519.8024691358024,85.85185185185185,0.46913580246913567,,True
fdiff_10_ind,211615.18252870662,34530.594413448074,198.0,True,
fdiff_10_inter,2239.1080109153936,396.67771000629364,0.46913580246913833,,True
fmax_10_ind,211550.6798968002,34480.02268121955,190.2216862807773,True,
fmax_10_inter,922.1775743588787,185.63939776037796,-7.3091779167535496,,False
fsum_10_ind,221646.42215792515,36131.09513890532,198.0,True,
fsum_10_inter,697.0508690073154,136.33104997567,0.46913580246913256,,True
