,0,1,2,3,4,5,6,7,8,9
ind_1,4000.000000000001,,,,,,,,,
uni_1,4000.000000000001,,,,,,,,,
fdiff_1,4000.000000000001,,,,,,,,,
fmax_1,4000.000000000001,,,,,,,,,
fsum_1,4000.0000000000027,,,,,,,,,
ind_2,4000.000000000001,22999.999999999996,,,,,,,,
uni_2,999.9999999999999,5749.999999999999,,,,,,,,
fdiff_2,999.9999999999999,5749.999999999999,,,,,,,,
fmax_2,999.9999999999999,5748.432851606738,,,,,,,,
fsum_2,1000.0000000000002,5156.718043860453,,,,,,,,
ind_3,4000.0000000000023,23000.000000000004,23000.000000000004,,,,,,,
uni_3,444.44444444444446,2555.5555555555557,2555.5555555555557,,,,,,,
fdiff_3,444.44444444444446,2555.5555555555557,2555.5555555555557,,,,,,,
fmax_3,444.4444444444446,28444.319845306072,28444.319845306072,,,,,,,
fsum_3,444.4444444444446,2293.063908454749,2293.063908454749,,,,,,,
ind_4,4000.000000000001,22999.999999999996,22999.999999999996,22999.999999999996,,,,,,
uni_4,249.99999999999997,1437.4999999999998,1437.4999999999998,1437.4999999999998,,,,,,
fdiff_4,250.00000000000006,11464.364689457296,11464.364689457296,11464.364689457296,,,,,,
fmax_4,2751.4606893412674,24112.02949579595,24112.02949579595,24112.02949579595,,,,,,
fsum_4,250.00000000000006,1290.0629994416793,1290.0629994416793,1290.0629994416793,,,,,,
ind_5,4000.000000000001,22999.999999999996,22999.999999999996,22999.999999999996,17204.95131355381,,,,,
uni_5,160.0,920.0,920.0,920.0,920.0,,,,,
fdiff_5,160.00000000000006,14316.873746740277,14316.873746740277,14316.873746740277,12723.321602679553,,,,,
fmax_5,2896.0482664661986,17324.33395313179,17324.33395313179,17324.33395313179,15975.480997524439,,,,,
fsum_5,160.00000000000006,825.5816241874642,825.5816241874642,825.5816241874642,825.3974221711799,,,,,
ind_6,4000.0000000000023,23000.000000000004,23000.000000000004,23000.000000000004,17321.779418988182,399.0126171158068,,,,
uni_6,111.11111111111111,638.8888888888889,638.8888888888889,638.8888888888889,638.8888888888889,538.8888888888889,,,,
fdiff_6,841.5123145323266,18746.63654820258,18746.63654820258,18746.63654820258,16372.587228789002,15.429783819488463,,,,
fmax_6,1407.8382906743827,12375.424472875606,12375.424472875606,12375.424472875606,10991.913605428752,408.3970161198966,,,,
fsum_6,119.18954065778199,1045.8597775130193,1045.8597775130193,1045.8597775130193,959.4773895130425,70.16802708671803,,,,
ind_7,4000.0000000000023,23000.000000000004,23000.000000000004,23000.000000000004,17276.995570649473,395.8419942103492,4000.0000000000023,,,
uni_7,81.63265306122452,469.38775510204096,469.38775510204096,469.38775510204096,469.38775510204096,395.91836734693885,81.63265306122452,,,
fdiff_7,497.2456191072271,19628.110451295768,19628.110451295768,19628.110451295768,16981.995264771376,30.546259396958934,497.2456191072271,,,
fmax_7,738.1259933434122,8522.73242084464,8522.73242084464,8522.73242084464,7623.0050307408565,104.57329984140127,738.1259933434122,,,
fsum_7,87.09851221473349,748.4972119074639,748.4972119074639,748.4972119074639,699.0714815191312,48.068035218301056,87.09851221473349,,,
ind_8,4000.000000000001,22999.999999999996,22999.999999999996,22999.999999999996,17204.457358688862,282.8084241128295,4000.000000000001,17352.710386890394,,
uni_8,62.49999999999999,359.37499999999994,359.37499999999994,359.37499999999994,359.37499999999994,303.12499999999994,62.49999999999999,359.37499999999994,,
fdiff_8,1105.9487277923704,17945.287796026707,17945.287796026707,17945.287796026707,15784.043625338369,12.327728576029203,1105.9487277923704,15784.043625338369,,
fmax_8,821.8373053531558,7230.604478813408,7230.604478813408,7230.604478813408,6495.610942157529,309.7865970315499,821.8373053531558,6495.610942157529,,
fsum_8,66.04947943770314,533.5883867351826,533.5883867351826,533.5883867351826,499.3154056138859,43.75776977037811,66.04947943770314,499.3154056138859,,
ind_9,4000.000000000001,22999.999999999996,22999.999999999996,22999.999999999996,17285.044945469428,471.4287785261136,4000.0000000000027,17304.686501676937,17349.20320024699,
uni_9,49.382716049382715,275.1095678468678,275.1095678468678,275.1095678468678,275.1095678468678,230.66512340242332,49.382716049382715,275.1095678468678,275.1095678468678,
fdiff_9,485.7251749061512,18406.106551159446,18406.106551159446,18406.106551159446,16360.48808809805,10.92924759442138,485.7251749061512,16360.48808809805,16360.48808809805,
fmax_9,502.4075901072813,6035.056627021811,6035.056627021811,6035.056627021811,5290.418302135591,118.1617038026437,502.4075901072813,5290.418302135591,5290.418302135591,
fsum_9,52.73886225740516,444.01828463960595,444.01828463960595,444.01828463960595,412.8774382250089,30.919312007476844,52.73886225740516,412.8774382250089,412.8774382250089,
ind_10,4000.000000000001,22999.999999999996,22999.999999999996,22999.999999999996,17205.013926803404,406.89214117207763,4000.000000000001,17204.924901529128,17324.26910692562,17280.892068037832
uni_10,40.000000000000014,222.46247689053197,222.46247689053197,222.46247689053197,222.46247689053197,186.46247689053197,40.000000000000014,222.46247689053197,222.46247689053197,222.46247689053197
fdiff_10,239.9524587209629,16960.879710452657,16960.879710452657,16960.879710452657,15527.50684896492,13.082892247269376,239.9524587209629,15527.50684896492,15527.50684896492,15527.50684896492
fmax_10,321.6148474505441,4626.341414558285,4626.341414558285,4626.341414558285,4136.1365467431,121.11984640099438,321.6148474505441,4136.1365467431,4136.1365467431,4136.1365467431
fsum_10,41.93765595494103,333.73501509809967,333.73501509809967,333.73501509809967,303.4493708620057,34.23962369624427,41.93765595494103,303.4493708620057,303.4493708620057,303.4493708620057
names,age2,age3,age3,age3,age1,adult,age2,age1,age1,age1
