,0,1,2,3,4,5,6,7,8,9
ind_1,4000.000000000001,,,,,,,,,
uni_1,4000.000000000001,,,,,,,,,
fdiff_1,4000.000000000001,,,,,,,,,
fmax_1,4000.0000000000027,,,,,,,,,
fsum_1,4000.000000000001,,,,,,,,,
ind_2,4000.000000000001,4000.000000000001,,,,,,,,
uni_2,1000.0000000000002,1000.0000000000002,,,,,,,,
fdiff_2,1000.0000000000002,1000.0000000000002,,,,,,,,
fmax_2,1000.0000000000002,1000.0000000000002,,,,,,,,
fsum_2,1000.0000000000007,1000.0000000000007,,,,,,,,
ind_3,4000.0000000000023,4000.0000000000023,1135.3112939425962,,,,,,,
uni_3,444.4444444444446,444.4444444444446,543.560172381556,,,,,,,
fdiff_3,3044.6940412042154,3044.6940412042154,402.8971824746498,,,,,,,
fmax_3,1175.9603431813807,1175.9603431813807,368.5424286980267,,,,,,,
fsum_3,444.4444444444448,444.4444444444448,594.1837831378098,,,,,,,
ind_4,4000.000000000001,4000.000000000001,1236.9159518816336,17205.074217882284,,,,,,
uni_4,267.0642519673114,267.0642519673114,530.7227332967822,1392.5949694031312,,,,,,
fdiff_4,2818.6094700099425,2818.6094700099425,165.40964656599718,15507.75644874607,,,,,,
fmax_4,1951.5593943533217,1951.5593943533217,255.62138731258102,20954.563366145005,,,,,,
fsum_4,411.51300704146394,411.51300704146394,162.79399590143146,1868.3683317721952,,,,,,
ind_5,4000.000000000001,4000.000000000001,1160.998963254315,17280.265464682314,275.094597203848,,,,,
uni_5,164.8150212702644,164.8150212702644,294.50971897423256,1012.1350733449638,150.50971897423244,,,,,
fdiff_5,1071.4451384778336,1071.4451384778336,86.67729188719728,22334.87123235498,24.707324534657012,,,,,
fmax_5,1651.017961400564,1651.017961400564,137.02143970304212,17536.473838269318,153.79223512406716,,,,,
fsum_5,205.96265961939875,205.96265961939875,158.34691967822806,1460.7588340399611,51.773306244421924,,,,,
ind_6,4000.0000000000023,4000.0000000000023,1154.6959085286296,17321.84167616857,656.5665679741721,23000.000000000004,,,,
uni_6,111.11111111111111,111.11111111111111,638.8888888888889,638.8888888888889,538.8888888888889,638.8888888888889,,,,
fdiff_6,1472.6492139209538,1472.6492139209538,53.04530839237447,16185.689076249922,88.79480429383757,18205.552203502997,,,,
fmax_6,1302.6030920157782,1302.6030920157782,94.59289365513622,13077.123675646508,88.9515038696381,15061.720598249709,,,,
fsum_6,137.8979016664366,137.8979016664366,119.113097906002,1243.6197836327556,47.51733499154011,1394.6215946481989,,,,
ind_7,4000.0000000000023,4000.0000000000023,1187.835055684969,17317.62803707018,519.4199174900865,23000.000000000004,1603.481839178131,,,
uni_7,81.63265306122452,81.63265306122452,469.38775510204096,469.38775510204096,395.91836734693885,469.38775510204096,469.38775510204096,,,
fdiff_7,450.27051032944985,450.27051032944985,115.58612791684445,16900.515076508946,34.72805477977265,18881.799872680676,115.58612791684445,,,
fmax_7,719.5199139941672,719.5199139941672,78.25983880960558,8470.090868997468,116.85241390246016,9492.29714068992,78.25983880960558,,,
fsum_7,163.79331308388777,163.79331308388777,60.70664544351725,1046.1254420469243,26.618326827332872,1279.6902088259146,60.70664544351725,,,
ind_8,4000.000000000001,4000.000000000001,1205.4964342354656,17546.483822189173,214.65052232947534,22999.999999999996,1297.0666271540556,17257.397558554167,,
uni_8,68.6078663394021,68.6078663394021,146.43335741197185,417.9914455185787,107.75244242463125,489.4214770697362,146.43335741197185,417.9914455185787,,
fdiff_8,285.2744727736266,285.2744727736266,76.23100307174732,16584.507562585273,19.981003071747313,18958.602260458523,76.23100307174732,16584.507562585273,,
fmax_8,707.4569692628178,707.4569692628178,57.35716408290397,6359.775499220268,308.1039870335147,7084.623651748826,57.35716408290397,6359.775499220268,,
fsum_8,125.53623741760192,125.53623741760192,47.46864116261393,690.6348345647658,21.295739720404463,1105.6462319093935,47.46864116261393,690.6348345647658,,
ind_9,4000.000000000001,4000.0000000000027,1525.3310877480556,17205.18769628219,854.9763910585968,22999.999999999996,1187.8728783879526,17371.966181652137,4000.000000000001,
uni_9,52.260150282751354,52.260150282751354,121.55363068898525,327.75648409633186,84.24054495564562,385.78532875397,121.55363068898525,327.75648409633186,52.260150282751354,
fdiff_9,420.4944191148711,420.4944191148711,51.61729298626666,16029.179964513136,7.172848541822206,18238.11366648855,51.61729298626666,16029.179964513136,420.4944191148711,
fmax_9,606.5706653531646,606.5706653531646,43.00263252217872,5349.453195166249,204.29311842851752,6020.753811087722,43.00263252217872,5349.453195166249,606.5706653531646,
fsum_9,65.02754735997786,65.02754735997786,48.14068007643269,469.42361363289194,24.17382175117933,805.183332037243,48.14068007643269,469.42361363289194,65.02754735997786,
ind_10,4000.000000000001,4000.000000000001,1274.5057527040908,17204.088803970997,219.1811562743538,22999.999999999996,1187.106080496824,17252.395527709283,4000.0000000000027,22999.999999999996
uni_10,41.38192812607466,41.38192812607466,113.66442003562794,255.5032888076019,80.64901166502628,298.8322220936052,113.66442003562794,255.5032888076019,41.38192812607466,295.89027721764415
fdiff_10,386.2503654577212,386.2503654577212,52.11505176171252,15781.286971034267,12.675357942059458,17545.54602873839,52.11505176171252,15781.286971034267,386.2503654577212,17469.773762205947
fmax_10,442.51409080368796,442.51409080368796,34.54712146961888,4578.61156981402,100.99600028665618,5208.029774500966,34.54712146961888,4578.61156981402,442.51409080368796,5178.053505539563
fsum_10,55.46258738615407,55.46258738615407,36.00240892827455,386.002970000571,26.95938116602195,512.4588618201861,36.00240892827455,386.002970000571,55.46258738615407,500.8476365820633
names,age2,age2,Total,age1,adult,Identity,Total,age1,age2,age3
