,0,1,2,3,4,5,6,7,8,9
ind_1,200.00000000000045,,,,,,,,,
uni_1,200.0000000000001,,,,,,,,,
fdiff_1,200.0000000000003,,,,,,,,,
fmax_1,200.0,,,,,,,,,
fsum_1,200.00000000000006,,,,,,,,,
ind_2,199.99999999999991,200.0,,,,,,,,
uni_2,50.00000000000003,50.00000000000003,,,,,,,,
fdiff_2,50.0,50.0,,,,,,,,
fmax_2,49.99999999999998,49.99999999999998,,,,,,,,
fsum_2,50.000000000000014,50.000000000000014,,,,,,,,
ind_3,200.00000000000043,200.00000000000026,12800.000000000002,,,,,,,
uni_3,22.22222222222222,22.22222222222222,1422.2222222222222,,,,,,,
fdiff_3,22.22222222222226,22.22222222222226,12422.155474508878,,,,,,,
fmax_3,22.22222222222222,22.22222222222222,1422.2222222222222,,,,,,,
fsum_3,22.22222222222222,22.22222222222222,1422.2222222222222,,,,,,,
ind_4,200.0,200.0,12799.999999999998,1590.4368390546088,,,,,,
uni_4,12.499999999999998,12.499999999999998,799.9999999999999,799.9999999999999,,,,,,
fdiff_4,12.500000000000009,12.500000000000009,7891.839386211559,1081.354119085596,,,,,,
fmax_4,29.707890108356924,29.707890108356924,6702.98740663889,925.88714535633,,,,,,
fsum_4,12.499999999999988,12.499999999999988,1612.9488236946793,188.94563069118425,,,,,,
ind_5,200.00000000000014,200.0,12799.999999999998,1792.7076194245278,1758.9397922158246,,,,,
uni_5,7.999999999999994,7.999999999999994,800.0080789318217,183.76782228503438,183.76782228503438,,,,,
fdiff_5,8.000000000000005,8.000000000000005,4171.7835111364475,778.6761620824557,778.6761620824557,,,,,
fmax_5,50.674459304668574,50.674459304668574,4625.938532945791,590.3215643711869,590.3215643711869,,,,,
fsum_5,7.9999999999999964,7.9999999999999964,1225.915133823594,101.61404942334481,101.61404942334481,,,,,
ind_6,200.0000000000005,200.0,12800.000000000002,1584.3734350248278,1702.4192826754568,574.2494000582727,,,,
uni_6,5.555555555555562,5.555555555555562,599.3292715491707,109.70860519252881,109.70860519252881,109.70860519252881,,,,
fdiff_6,5.5555555555555545,5.5555555555555545,2995.839087684252,524.523083030036,524.523083030036,78.58575515743814,,,,
fmax_6,28.018795441779794,28.018795441779794,3027.025045597208,404.98558416298386,404.98558416298386,67.71818608345475,,,,
fsum_6,5.555555555555552,5.555555555555552,1059.862374337032,64.7718521660718,64.7718521660718,57.84627343698255,,,,
ind_7,200.00000000000028,199.9999999999998,12800.000000000002,1580.6109878463328,1485.9946003476975,594.4153047830699,12800.000000000002,,,
uni_7,4.0816326530612255,4.0816326530612255,261.22448979591843,261.22448979591843,261.22448979591843,261.22448979591843,261.22448979591843,,,
fdiff_7,4.081632653061234,4.081632653061234,2112.577414557101,343.74123111313725,343.74123111313725,53.8206133883727,2112.577414557101,,,
fmax_7,4.081632653061227,4.081632653061227,2185.660224229441,281.26105737172065,281.26105737172065,54.7440297251839,2185.660224229441,,,
fsum_7,4.081632653061227,4.081632653061227,656.6285113052721,54.98904864552753,54.98904864552753,45.88550448672136,656.6285113052721,,,
ind_8,200.0,200.00000000000014,12799.999999999998,1615.6152507708482,1409.0575632384891,535.2864566511188,12799.999999999998,12799.999999999998,,
uni_8,3.1249999999999996,3.1249999999999996,199.99999999999997,199.99999999999997,199.99999999999997,199.99999999999997,199.99999999999997,199.99999999999997,,
fdiff_8,3.125000000000003,3.125000000000003,1827.1281843262293,350.54829158577394,350.54829158577394,40.84127043634434,1827.1281843262293,1827.1281843262293,,
fmax_8,16.513654916153904,16.513654916153904,1650.5867823824876,203.24688036761083,203.24688036761083,39.64967804366743,1650.5867823824876,1650.5867823824876,,
fsum_8,3.1249999999999956,3.1249999999999956,445.63639012731466,45.8098196737839,45.8098196737839,38.75550064079684,445.63639012731466,445.63639012731466,,
ind_9,200.0,200.0000000000001,12799.999999999998,1629.2615775440004,1593.8602537959473,541.638113173184,12799.999999999998,12799.999999999998,12799.999999999998,
uni_9,2.4691358024691357,2.4691358024691357,158.02469135802468,158.02469135802468,158.02469135802468,158.02469135802468,158.02469135802468,158.02469135802468,158.02469135802468,
fdiff_9,2.4691358024691406,2.4691358024691406,1344.3311563941472,343.9343972916998,343.9343972916998,35.07745195585072,1344.3311563941472,1344.3311563941472,1344.3311563941472,
fmax_9,16.975097772163323,16.975097772163323,1365.9113593809861,182.8097384172276,182.8097384172276,30.891878940491104,1365.9113593809861,1365.9113593809861,1365.9113593809861,
fsum_9,2.4691358024691357,2.4691358024691357,333.2292830445622,37.93605331444584,37.93605331444584,32.68785598209524,333.2292830445622,333.2292830445622,333.2292830445622,
ind_10,200.00000000000014,200.0000000000002,12799.999999999998,1651.427810054884,1788.5051338229237,577.1061287805879,12799.999999999998,12799.999999999998,12799.999999999998,674.3054539677461
uni_10,2.0,2.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0
fdiff_10,2.0000000000000004,2.0000000000000004,1140.3600868237818,170.56590268630433,170.56590268630433,24.227904098068688,1140.3600868237818,1140.3600868237818,1140.3600868237818,24.227904098068688
fmax_10,13.808614194932314,13.808614194932314,1069.8422578681195,139.21344327672298,139.21344327672298,26.74438097283397,1069.8422578681195,1069.8422578681195,1069.8422578681195,26.74438097283397
fsum_10,1.9999999999999998,1.9999999999999998,297.57865901769776,32.85934947330475,32.85934947330475,21.211415404338055,297.57865901769776,297.57865901769776,297.57865901769776,21.211415404338055
names,white,white,Identity,race1,race1,Total,Identity,Identity,Identity,Total
