,total_utility,max_utility,min_utility,sharing_incentive,non_interference
uni_2_ind,3134.5340021032976,3000.000000000001,134.53400210329656,True,
uni_2_inter,192.76900431308067,192.76900431308067,192.76900431308067,,True
fdiff_2_ind,536.2125395353646,607.9514035187417,-71.73886398337709,False,
fdiff_2_inter,-73.16355278259562,-73.16355278259562,-73.16355278259562,,False
fmax_2_ind,1277.8966343709794,1408.2607625144283,-130.36412814344874,False,
fmax_2_inter,-198.09328603345375,-198.09328603345375,-198.09328603345375,,False
fsum_2_ind,2914.1063357955186,2755.5513524335356,158.5549833619831,True,
fsum_2_inter,77.5726045219921,77.5726045219921,77.5726045219921,,True
uni_3_ind,4066.732811688357,3555.5555555555575,249.5533182012214,True,
uni_3_inter,669.4184530507268,555.5555555555557,113.86289749517124,,True
fdiff_3_ind,1018.545096632981,638.8764524568255,183.79901222289948,True,
fdiff_3_inter,285.3065065416054,254.38145760352296,30.925048938082455,,True
fmax_3_ind,3428.9604443931635,3072.366079452965,172.26187260492105,True,
fmax_3_inter,1965.5748990841516,1664.1053169385355,301.4695821456162,,True
fsum_3_ind,3918.9848721561807,3408.4049959941076,249.25462821585847,True,
fsum_3_inter,742.3968698116921,652.8536435605704,89.54322625112177,,True
uni_4_ind,19849.414273770824,15969.483393051712,6.645733793877014,True,
uni_4_inter,-93.05013900750583,183.45750669848144,-138.25382285299364,,False
fdiff_4_ind,4063.2083730492873,3008.7888542691926,114.13133445232091,True,
fdiff_4_inter,2439.884569379913,2369.9124018123684,34.98608378377219,,True
fmax_4_ind,-11581.686673361279,756.7276480839787,-12374.451504081018,False,
fmax_4_inter,-2542.4438217116876,-113.40269517135113,-2315.638431368985,,False
fsum_4_ind,18272.432322607798,14124.744082107005,165.80546843754715,True,
fsum_4_inter,322.45516030634866,280.04595675426975,21.204601776039446,,True
uni_5_ind,24321.984756260423,16325.944735744819,110.9124640088445,True,
uni_5_inter,607.9760714743786,394.4025854238995,58.6566273860883,,True
fdiff_5_ind,5496.031996885343,2394.843098172667,163.92843528442725,True,
fdiff_5_inter,-991.3405918194877,4.18699800322716,-613.945756096526,,False
fmax_5_ind,1753.0513998499955,1706.298293490181,-1383.624197416495,False,
fmax_5_inter,11599.118662238217,11028.768549395318,-189.61026628165115,,False
fsum_5_ind,23641.472542786367,15465.133867426513,223.831924568087,True,
fsum_5_inter,1527.2159423004694,1378.3310280503015,12.416353301660685,,True
uni_6_ind,25461.53060893709,16688.086916810746,242.9560259511175,True,
uni_6_inter,529.1514618687622,287.4789493419021,48.614704554039065,,True
fdiff_6_ind,9041.837116314295,3593.2885830798627,299.9772794934091,True,
fdiff_6_inter,2878.389475078755,1198.445484907193,76.2268339760999,,True
fmax_6_ind,11656.877092703484,5480.59290811774,191.32758867652905,True,
fmax_6_inter,9345.059739320172,6789.55387381021,321.30032601719984,,True
fsum_6_ind,24824.125601690474,15923.548195713343,297.0737752693033,True,
fsum_6_inter,518.1409187780184,383.75109656280506,13.419840468334279,,True
uni_7_ind,26078.099553625263,16776.914062860404,162.89932320503672,True,
uni_7_inter,312.6008359544553,171.85705275995542,27.046501915524836,,True
fdiff_7_ind,8841.479729937188,3473.945620892591,197.23198301173252,True,
fdiff_7_inter,-538.6581549175196,4.357908179928975,-313.04595508276543,,False
fmax_7_ind,15505.983714787726,8453.51324637729,140.2222841772758,True,
fmax_7_inter,3567.8155523782825,3055.9502449698466,55.997900162352394,,True
fsum_7_ind,25408.4637370816,16000.706251260799,199.1424125049739,True,
fsum_7_inter,244.12693735746998,160.1879622577526,9.171841897276215,,True
uni_8_ind,30106.977831291344,16912.085050481997,217.62328306484244,True,
uni_8_inter,181.78671922424164,94.53494938551148,11.320206230186223,,True
fdiff_8_ind,12265.902453501574,3378.4911631916857,240.16100457938813,True,
fdiff_8_inter,133.51561120019971,326.3234548498658,-95.45445770090532,,False
fmax_8_ind,20904.6405181921,9845.402486491192,166.94121013768742,True,
fmax_8_inter,2195.874064095813,1351.253201877823,-16.684827669207877,,False
fsum_8_ind,29689.169963625696,16422.27651566417,244.33122740500264,True,
fsum_8_inter,445.2250381717475,380.93422616729174,1.7850612704092654,,True
uni_9_ind,47586.915954659096,17054.510600863043,274.7237927614825,True,
uni_9_inter,162.0793400957291,131.08335457789462,-2.8751197502413817,,False
fdiff_9_ind,13875.058406118864,3665.4211187587393,301.4502021825844,True,
fdiff_9_inter,775.5487944322815,286.92995556705336,-90.49534489413782,,False
fmax_9_ind,36500.96091729541,11967.152241181713,264.8090608897612,True,
fmax_9_inter,3365.819975512591,2110.4075588873657,37.89222130519238,,True
fsum_9_ind,47090.030476712804,16757.430631054885,304.1241403453507,True,
fsum_9_inter,380.0816996232294,323.81191958756074,-0.18271650653334248,,False
uni_10_ind,64717.425300795934,17175.032129535037,226.8077906038802,True,
uni_10_inter,132.60598132752372,54.14596654121354,-1.4003831951100594,,False
fdiff_10_ind,14154.432896652565,3618.9625044274517,263.9457241736911,True,
fdiff_10_inter,-154.53128149139323,9.011140953598932,-46.458614331285446,,False
fmax_10_ind,51433.1803432312,13124.372628367353,208.7456904618759,True,
fmax_10_inter,1984.9755622941798,1090.8448250548627,-52.84102731799112,,False
fsum_10_ind,64332.61966614591,17009.100714035914,259.0104842556989,True,
fsum_10_inter,410.6172401229244,185.2945208502495,1.4019628728403983,,True
