,total_utility,max_utility,min_utility,sharing_incentive,non_interference
uni_2_ind,1435.3491142459347,1164.782490897117,270.5666233488177,True,
uni_2_inter,1078.8156365830882,1078.8156365830882,1078.8156365830882,,True
fdiff_2_ind,1130.0819026749468,897.748171337679,232.33373133726798,True,
fdiff_2_inter,1387.4481327398996,1387.4481327398996,1387.4481327398996,,True
fmax_2_ind,1247.7125446263356,1023.2261837903845,224.48636083595093,True,
fmax_2_inter,923.509904709581,923.509904709581,923.509904709581,,True
fsum_2_ind,1293.6744421030346,1081.3735549105868,212.30088719244787,True,
fsum_2_inter,789.4196036896375,789.4196036896375,789.4196036896375,,True
uni_3_ind,17420.82365790372,20444.44444444445,-1736.1579094448284,False,
uni_3_inter,-4474.77560668524,-2050.193233089035,-2424.5823735962053,,False
fdiff_3_ind,17420.82365790372,20444.44444444445,-1736.1579094448284,False,
fdiff_3_inter,-4169.508395114252,-2011.9603410774853,-2157.548054036767,,False
fmax_3_ind,-28146.44180855819,900.4481673572027,-27385.204973127093,False,
fmax_3_inter,-2024.7550859560065,-95.11502203636746,-1929.640063919639,,False
fsum_3_ind,16594.484048591497,15231.992704335196,296.5712579320893,True,
fsum_3_inter,53.011196254692905,40.80167044425265,12.209525810440255,,True
uni_4_ind,21979.058067637594,20777.55399333483,-13.799315810784663,False,
uni_4_inter,4423.469070342353,2167.9237065271327,333.10954889038885,,True
fdiff_4_ind,2426.01235277012,1022.9983409943821,172.98224020311747,True,
fdiff_4_inter,-15316.358200539027,2388.821371711146,-19814.396943188905,,False
fmax_4_ind,-5363.770503573338,988.5947465035274,-6605.440721860381,False,
fmax_4_inter,22721.069928947767,20779.76425126672,166.5067327671859,,True
fsum_4_ind,19951.235579405125,18106.498971134057,165.11519457265337,True,
fsum_4_inter,3043.071681038662,2874.506266798867,68.62115793135118,,True
uni_5_ind,43376.39908410281,22079.999999999996,-522.2244771333039,False,
uni_5_inter,-315.6826630449609,1302.4460066651668,-542.8802593692753,,False
fdiff_5_ind,2573.818983513658,1062.5718718917753,210.92124419519638,True,
fdiff_5_inter,-26.04623434033114,56.2042694508696,-89.21831568184643,,False
fmax_5_ind,8502.843392330578,3614.7947015570426,110.79704132252712,True,
fmax_5_inter,10618.795514836695,10220.235423417424,71.94964653727664,,True
fsum_5_ind,42259.269897836704,20367.59907341013,212.69078796124495,True,
fsum_5_inter,2307.4115655112723,2261.100102276074,13.120495341835536,,True
uni_6_ind,45045.54747424984,22361.111111111113,-214.83698178693618,False,
uni_6_inter,1317.5555555555554,281.1111111111111,237.1111111111111,,True
fdiff_6_ind,3672.0681094748606,1124.4225597128764,296.3858655718429,True,
fdiff_6_inter,235.43344401094546,111.09654843236785,-17.136127136569925,,False
fmax_6_ind,21316.575886805385,9732.947188100023,119.4686657355395,True,
fmax_6_inter,12127.834012360854,6118.152486542973,-61.60475982224429,,False
fsum_6_ind,44406.59718235098,20981.37941199879,297.37872298792604,True,
fsum_6_inter,1283.5187451479396,613.7803385886543,14.411550791424418,,True
uni_7_ind,47345.63288894369,22297.370728855065,177.94507721972533,True,
uni_7_inter,1740.5679137647292,491.9931455285945,-63.74038225605034,,False
fdiff_7_ind,4128.906901038288,1256.0872713069236,248.05796211251445,True,
fdiff_7_inter,-172.79159425847956,73.66651076761488,-149.59187518817998,,False
fmax_7_ind,28843.79375381688,12956.527548779191,206.195761201211,True,
fmax_7_inter,6939.449682100892,3223.5803606791687,34.398318617289604,,True
fsum_7_ind,45890.00477297962,21388.493908673692,241.21527534586585,True,
fsum_7_inter,860.6198915733802,407.11449667490183,9.739670934023412,,True
uni_8_ind,63755.53106172732,22640.624999999996,-58.13136470597732,False,
uni_8_inter,-417.65586912525146,343.2542711449393,-222.92128869385616,,False
fdiff_8_ind,11912.34600791887,4186.9866881978305,222.25367706909168,True,
fdiff_8_inter,7296.13760726134,3684.652829379953,-22.57152425226098,,False
fmax_8_ind,43775.703541288836,15294.631810382845,171.11959715946512,True,
fmax_8_inter,4611.725409695423,2338.1042616036602,-21.921010809899393,,False
fsum_8_ind,63231.37457833381,21935.26855631865,229.03185241616455,True,
fsum_8_inter,1102.400990357011,546.7746476449636,0.9717303021452075,,True
uni_9_ind,69231.06972125063,22623.72591425741,201.16692388641465,True,
uni_9_inter,1217.4690845908995,257.8248849309416,-16.899085742586067,,False
fdiff_9_ind,15891.407446340307,4340.65016591498,249.68815826853833,True,
fdiff_9_inter,406.6680237044794,153.66347771714936,14.155521982440721,,True
fmax_9_ind,51310.980151262505,16630.45340360488,149.65362310225748,True,
fmax_9_inter,3729.2468358951464,1335.8215932220364,-34.744933274213565,,False
fsum_9_ind,68090.58885596058,22151.51961877873,246.80814656522716,True,
fsum_9_inter,648.778374238876,216.25106246008102,-1.1740381079039395,,False
uni_10_ind,91711.08528737567,22686.95601889101,211.50811768262494,True,
uni_10_inter,214.65524072891563,66.79956033775483,0.5722763990488033,,True
fdiff_10_ind,19085.208487529628,4085.2634499449014,259.34539973209644,True,
fdiff_10_inter,-469.866715260684,296.2674616012777,-269.85777277522357,,False
fmax_10_ind,73951.07136837822,18168.97310955298,230.59732193942895,True,
fmax_10_inter,4892.71380105763,1538.519705948097,10.679322054900815,,True
fsum_10_ind,90861.43883348102,22414.43356954,255.54555381816428,True,
fsum_10_inter,778.0121014753456,262.91395076126935,-1.0315101442243684,,False
