,0,1,2,3,4,5,6,7,8,9
ind_1,22999.999999999996,,,,,,,,,
uni_1,22999.999999999996,,,,,,,,,
fdiff_1,22999.999999999996,,,,,,,,,
fmax_1,22999.999999999996,,,,,,,,,
fsum_1,21407.523214073815,,,,,,,,,
ind_2,22999.999999999996,4000.0000000000027,,,,,,,,
uni_2,5749.999999999999,999.9999999999999,,,,,,,,
fdiff_2,5749.999999999999,999.9999999999999,,,,,,,,
fmax_2,5739.068396485547,999.9999999999999,,,,,,,,
fsum_2,5161.1571509899595,1000.0000000000002,,,,,,,,
ind_3,23000.000000000004,4000.0000000000023,23000.000000000004,,,,,,,
uni_3,2555.5555555555557,444.44444444444446,2555.5555555555557,,,,,,,
fdiff_3,2555.5555555555557,444.44444444444446,2555.5555555555557,,,,,,,
fmax_3,29839.56362191418,444.4444444444448,30012.18405328598,,,,,,,
fsum_3,2555.5555555555557,444.44444444444446,2555.5555555555557,,,,,,,
ind_4,22999.999999999996,4000.000000000001,22999.999999999996,17297.20657920411,,,,,,
uni_4,1437.4999999999998,249.99999999999997,1437.4999999999998,1437.4999999999998,,,,,,
fdiff_4,10818.88018178619,250.00000000000017,10873.506223594495,9964.644785808685,,,,,,
fmax_4,25783.88667252904,4352.00675466038,25911.90062297739,23251.714014627185,,,,,,
fsum_4,1437.4999999999998,249.99999999999997,1437.4999999999998,1437.4999999999998,,,,,,
ind_5,22999.999999999996,4000.000000000001,22999.999999999996,16558.73962519462,22999.999999999996,,,,,
uni_5,920.0,160.0,920.0,920.0,920.0,,,,,
fdiff_5,13376.61762829883,160.00000000000006,13434.701983730873,11770.588358880479,13434.701983730873,,,,,
fmax_5,16669.47348920748,2750.6643748684396,16761.247427844086,15236.075768939209,16761.247427844086,,,,,
fsum_5,920.0,160.0,920.0,920.0,920.0,,,,,
ind_6,23000.000000000004,4000.0000000000023,23000.000000000004,17204.85489965845,23000.000000000004,23000.000000000004,,,,
uni_6,638.8888888888889,111.11111111111111,638.8888888888889,638.8888888888889,638.8888888888889,638.8888888888889,,,,
fdiff_6,10519.389825689344,111.11111111111116,10571.663645024124,9327.418350067384,10571.663645024124,10571.663645024124,,,,
fmax_6,12683.624542954514,2114.314556303217,12759.080459553938,11714.879863796821,12759.080459553938,12759.080459553938,,,,
fsum_6,638.8888888888889,111.11111111111111,638.8888888888889,638.8888888888889,638.8888888888889,638.8888888888889,,,,
ind_7,23000.000000000004,4000.0000000000036,23000.000000000004,17255.813978169328,23000.000000000004,23000.000000000004,23000.000000000004,,,
uni_7,469.38775510204096,81.63265306122452,469.38775510204096,469.38775510204096,469.38775510204096,469.38775510204096,469.38775510204096,,,
fdiff_7,7199.381309466695,81.63265306122457,7254.481162604647,6292.088738234058,7254.481162604647,7254.481162604647,7199.381309466695,,,
fmax_7,8712.852257234326,1521.4232554320895,8748.181338953245,8073.141676022636,8748.181338953245,8748.181338953245,8712.852257234326,,,
fsum_7,469.38775510204096,81.63265306122452,469.38775510204096,469.38775510204096,469.38775510204096,469.38775510204096,469.38775510204096,,,
ind_8,22999.999999999996,4000.000000000001,22999.999999999996,17234.094936597885,22999.999999999996,22999.999999999996,22999.999999999996,22999.999999999996,,
uni_8,359.37499999999994,62.49999999999999,359.37499999999994,359.37499999999994,359.37499999999994,359.37499999999994,359.37499999999994,359.37499999999994,,
fdiff_8,5608.80874592756,62.50000000000004,5634.149493663097,5039.106784987986,5634.149493663097,5634.149493663097,5608.80874592756,5608.80874592756,,
fmax_8,6770.598542843297,1230.4380223667301,6817.524475015281,6222.663397639228,6817.524475015281,6817.524475015281,6770.598542843297,6770.598542843297,,
fsum_8,359.37499999999994,62.49999999999999,359.37499999999994,359.37499999999994,359.37499999999994,359.37499999999994,359.37499999999994,359.37499999999994,,
ind_9,22999.999999999996,4000.000000000001,22999.999999999996,17205.08022063642,22999.999999999996,22999.999999999996,22999.999999999996,22999.999999999996,1123.1552586285036,
uni_9,283.9506172839506,49.382716049382715,283.9506172839506,283.9506172839506,283.9506172839506,283.9506172839506,283.9506172839506,283.9506172839506,283.9506172839506,
fdiff_9,16080.978489324489,2757.73826701288,16191.322722350667,14715.434151335288,16191.322722350667,16191.322722350667,16080.978489324489,16080.978489324489,22.610218228384415,
fmax_9,5512.9657475524955,990.3372636397827,5562.080215019665,4950.45475988548,5562.080215019665,5562.080215019665,5512.9657475524955,5512.9657475524955,39.277405762005685,
fsum_9,444.4952234137637,73.62879177896913,446.55941157255563,408.74769973851573,446.55941157255563,446.55941157255563,444.4952234137637,444.4952234137637,52.598581525225505,
ind_10,22999.999999999996,4000.000000000001,22999.999999999996,16695.290204504658,22999.999999999996,22999.999999999996,22999.999999999996,22999.999999999996,1199.5000765696207,414.2519109392686
uni_10,230.0,40.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,194.0
fdiff_10,17908.94012591412,1504.0045522047149,18000.550944122846,15773.703595225183,18000.550944122846,18000.550944122846,17908.94012591412,17908.94012591412,21.38555633707809,6.823906024945859
fmax_10,4653.3287480826175,571.5165104215625,4675.853602336933,4150.004669070731,4675.853602336933,4675.853602336933,4653.3287480826175,4653.3287480826175,31.436746019693643,97.75640981634685
fsum_10,398.09472780994986,49.09993080176657,400.3429932272507,360.3457458577205,400.3429932272507,400.3429932272507,398.09472780994986,398.09472780994986,48.90890528979037,28.74024608459063
names,age3,age2,Identity,age1,Identity,Identity,age3,age3,Total,adult
