,total_utility,max_utility,min_utility,sharing_incentive,non_interference
uni_2_ind,20249.999999999996,17249.999999999996,3000.000000000001,True,
uni_2_inter,3000.000000000004,3000.000000000004,3000.000000000004,,True
fdiff_2_ind,20249.999999999996,17249.999999999996,3000.000000000001,True,
fdiff_2_inter,3000.0000000000027,3000.0000000000027,3000.0000000000027,,True
fmax_2_ind,20249.999999999996,17249.999999999996,3000.000000000001,True,
fmax_2_inter,3000.000000000001,3000.000000000001,3000.000000000001,,True
fsum_2_ind,20249.999999999996,17249.999999999996,3000.000000000001,True,
fsum_2_inter,3000.000000000001,3000.000000000001,3000.000000000001,,True
uni_3_ind,38650.20378158032,20444.44444444445,3555.555555555558,True,
uni_3_inter,3749.999999999999,3194.4444444444434,555.5555555555554,,True
fdiff_3_ind,31220.167238115577,15154.808333149285,3555.5555555555575,True,
fdiff_3_inter,-4184.641095033714,555.5555555555552,-4740.19665058927,,False
fmax_3_ind,38650.20378158032,20444.44444444445,3555.555555555558,True,
fmax_3_inter,3749.999999999999,3194.4444444444434,555.5555555555554,,True
fsum_3_ind,38599.26946241755,20078.193633721745,3555.5555555555575,True,
fsum_3_inter,3383.749189277296,2828.1936337217408,555.5555555555551,,True
uni_4_ind,40289.959055740495,21562.499999999996,-803.2987417078456,False,
uni_4_inter,2430.5555555555566,1118.0555555555559,194.44444444444449,,True
fdiff_4_ind,8034.7312677213495,3687.1928389514323,329.70134992896277,True,
fdiff_4_inter,-23527.635780635665,-211.00496555325543,-14494.020304623114,,False
fmax_4_ind,-16314.571363977378,1689.0379787993393,-10137.621252260225,False,
fmax_4_inter,-55123.0773078974,-1866.5175767562173,-28456.23623698817,,False
fsum_4_ind,38466.82452425855,19807.124325003693,302.9549836677034,True,
fsum_4_inter,-447.8983821391762,168.44926089509636,-345.2783343162273,,False
uni_5_ind,45809.03384885737,21873.062301743743,-152.69061460482243,False,
uni_5_inter,1673.1332332763666,704.6003073929388,89.99999999999991,,True
fdiff_5_ind,11593.444914579306,3811.011650887638,291.5893318863057,True,
fdiff_5_inter,82.1371206980788,126.08437631707068,-183.64622980245622,,False
fmax_5_ind,9368.985351752013,4247.726792618592,-139.38789994433245,False,
fmax_5_inter,23354.664586660736,12259.518585162321,-231.19942168165136,,False
fsum_5_ind,44829.15940873208,21207.282382987123,273.1762354576369,True,
fsum_5_inter,2527.5266544845285,1400.1580579834297,24.213432079849184,,True
uni_6_ind,68883.85824261702,22361.111111111113,-307.58802839352256,False,
uni_6_inter,785.4778778347437,488.04880936736345,-30.989196281827958,,False
fdiff_6_ind,16350.062363482606,4529.5613583540835,197.16924977680648,True,
fdiff_6_inter,298.82068573541176,718.5497074664381,-376.0639104254831,,False
fmax_6_ind,31851.11671374266,10074.359112032502,-156.39294903285267,False,
fmax_6_inter,12479.53684514434,5826.632319413902,106.90316841835198,,True
fsum_6_ind,67867.50989036364,21826.05857895958,170.178213971061,True,
fsum_6_inter,1284.056497858177,618.7761959724489,20.91019602029632,,True
uni_7_ind,69928.45919910067,22530.612244897962,140.55604305685398,True,
uni_7_inter,710.4308390022671,169.50113378684796,29.478458049886598,,True
fdiff_7_ind,16965.758408337544,4154.923969570351,516.9182903319606,True,
fdiff_7_inter,-94.83631990154709,415.6430698858017,-374.6373887837326,,False
fmax_7_ind,41588.28955899068,13189.056273247481,240.06302349297465,True,
fmax_7_inter,9303.495747330515,3114.697161214979,28.10549293320969,,True
fsum_7_ind,69145.79873451416,21996.6608535802,504.1370030362381,True,
fsum_7_inter,580.5377666897537,170.60227462062244,28.518814628974,,True
uni_8_ind,86555.85060322902,22640.624999999996,37.327917095546525,True,
uni_8_inter,553.8903061224498,110.01275510204101,19.132653061224524,,True
fdiff_8_ind,24352.492152492683,6181.67838494504,331.131223907466,True,
fdiff_8_inter,5925.836698850511,2026.7544153746967,10.234426883751683,,True
fmax_8_ind,59972.24936775472,15751.299015624105,284.37147668792767,True,
fmax_8_inter,8375.341839310933,2562.242742376631,223.0565394192248,,True
fsum_8_ind,85726.74002991125,22258.79346207257,313.7272941667503,True,
fsum_8_inter,810.0714959518266,262.13260849237327,5.6117844387585585,,True
uni_9_ind,87926.6613842173,22625.888837091105,234.39616688674374,True,
uni_9_inter,486.8027745987417,203.40486825100822,-14.736162908891686,,False
fdiff_9_ind,18223.053361960072,4448.3920374474,318.1905830572164,True,
fdiff_9_inter,-7097.241213092617,-6.60402239043858,-1733.2863474976402,,False
fmax_9_ind,66047.50850514078,17207.605554272614,115.17480590281986,True,
fmax_9_inter,5310.472491980463,1456.3065386485096,-162.8600523252968,,False
fsum_9_ind,87089.96728205853,22351.19855561893,316.44132503598513,True,
fsum_9_inter,397.17408760851976,92.4050935463622,9.050649329045825,,True
uni_10_ind,88949.91238785659,22690.987451703608,163.8666501323235,True,
uni_10_inter,346.68217980828734,65.09861461250154,9.207840188429799,,True
fdiff_10_ind,34090.72555368475,8182.877289912933,223.38829348202916,True,
fdiff_10_inter,15133.004198186693,3734.4852524655325,10.835575749915616,,True
fmax_10_ind,70608.72522182604,18133.80637861274,118.07584617273487,True,
fmax_10_inter,3814.993135064535,926.2008243401251,-32.60775569786995,,False
fsum_10_ind,88084.914167466,22361.85978593445,216.13990334685687,True,
fsum_10_inter,264.65580892206,105.16254333435643,5.336443635974595,,True
