,0,1,2,3,4,5,6,7,8,9
ind_1,1415.3861900428626,,,,,,,,,
uni_1,1440.0557886600777,,,,,,,,,
fdiff_1,1636.0129663458797,,,,,,,,,
fmax_1,1459.9656896389058,,,,,,,,,
fsum_1,1699.2619661887607,,,,,,,,,
ind_2,1787.012903785217,200.00000000000028,,,,,,,,
uni_2,391.9124781991941,50.00000000000001,,,,,,,,
fdiff_2,688.740043546518,50.000000000000014,,,,,,,,
fmax_2,421.18791577593123,50.00000000000003,,,,,,,,
fsum_2,699.1501342010454,50.00000000000001,,,,,,,,
ind_3,1578.632605764051,199.99999999999997,1607.1842909030336,,,,,,,
uni_3,171.51899033715435,22.222222222222243,171.51899033715435,,,,,,,
fdiff_3,325.8164190872055,22.22222222222226,325.8164190872055,,,,,,,
fmax_3,184.20594677621852,22.22222222222223,184.20594677621852,,,,,,,
fsum_3,191.13957130164158,22.22222222222223,191.13957130164158,,,,,,,
ind_4,1807.154428550553,200.00000000000006,1511.819320014904,1512.2148750737658,,,,,,
uni_4,91.2195807539631,12.500000000000012,91.2195807539631,91.2195807539631,,,,,,
fdiff_4,929.2353772265644,12.500000000000009,929.2353772265644,929.2353772265644,,,,,,
fmax_4,101.95985612239888,12.500000000000002,101.95985612239888,101.95985612239888,,,,,,
fsum_4,106.12421397248671,12.500000000000009,106.12421397248671,106.12421397248671,,,,,,
ind_5,1632.099142718244,200.00000000000006,1818.6191415060084,1796.5819895616623,2064.3180968210804,,,,,
uni_5,57.32599296399974,7.999999999999997,57.32599296399974,57.32599296399974,57.32599296399974,,,,,
fdiff_5,750.9239068656467,8.0,750.9239068656467,750.9239068656467,750.9239068656467,,,,,
fmax_5,67.73517665254526,7.999999999999999,67.73517665254526,67.73517665254526,67.73517665254526,,,,,
fsum_5,71.33115154994195,8.00000000000001,71.33115154994195,71.33115154994195,71.33115154994195,,,,,
ind_6,1465.5378159856325,200.00000000000003,1749.2759109918106,1585.4545461607022,1435.3322766246692,1735.1385061627072,,,,
uni_6,41.21102813987952,5.555555555555561,41.21102813987952,41.21102813987952,41.21102813987952,41.21102813987952,,,,
fdiff_6,684.6255457335794,5.555555555555564,684.6255457335794,684.6255457335794,684.6255457335794,684.6255457335794,,,,
fmax_6,43.863837951152185,5.5555555555555545,43.863837951152185,43.863837951152185,43.863837951152185,43.863837951152185,,,,
fsum_6,46.76120253627286,5.555555555555556,46.76120253627286,46.76120253627286,46.76120253627286,46.76120253627286,,,,
ind_7,1749.9623755415096,200.0000000000001,1773.9141812215855,1456.2098554376157,1774.0866954447492,1732.07422852122,1538.9000744301045,,,
uni_7,29.151102611537016,4.0816326530612255,29.151102611537016,29.151102611537016,29.151102611537016,29.151102611537016,29.151102611537016,,,
fdiff_7,546.1120684778557,4.081632653061224,546.1120684778557,546.1120684778557,546.1120684778557,546.1120684778557,546.1120684778557,,,
fmax_7,34.24232047182523,4.0816326530612255,34.24232047182523,34.24232047182523,34.24232047182523,34.24232047182523,34.24232047182523,,,
fsum_7,34.55191266139504,4.08163265306123,34.55191266139504,34.55191266139504,34.55191266139504,34.55191266139504,34.55191266139504,,,
ind_8,1491.9734915618883,200.00000000000014,1728.73933474848,1722.2133428750572,1533.0979803116302,1738.2941946928445,1428.3913629184492,200.00000000000037,,
uni_8,22.564826939930715,3.125,22.564826939930715,22.564826939930715,22.564826939930715,22.564826939930715,22.564826939930715,3.125,,
fdiff_8,313.531235064489,3.125000000000002,313.531235064489,313.531235064489,313.531235064489,313.531235064489,313.531235064489,3.125000000000002,,
fmax_8,26.267572731083675,3.1250000000000018,26.267572731083675,26.267572731083675,26.267572731083675,26.267572731083675,26.267572731083675,3.1250000000000018,,
fsum_8,26.203314821398422,3.1250000000000018,26.203314821398422,26.203314821398422,26.203314821398422,26.203314821398422,26.203314821398422,3.1250000000000018,,
ind_9,1679.95879864684,200.00000000000028,1564.8854351369669,1809.7959133010602,1695.416364986409,1743.2509234317426,1733.0902154558946,200.0,1608.898279264162,
uni_9,18.414295266617746,2.4691358024691374,18.414295266617746,18.414295266617746,18.414295266617746,18.414295266617746,18.414295266617746,2.4691358024691374,18.414295266617746,
fdiff_9,268.7526174865905,2.469135802469136,268.7526174865905,268.7526174865905,268.7526174865905,268.7526174865905,268.7526174865905,2.469135802469136,268.7526174865905,
fmax_9,19.695056401711867,2.469135802469137,19.695056401711867,19.695056401711867,19.695056401711867,19.695056401711867,19.695056401711867,2.469135802469137,19.695056401711867,
fsum_9,21.553434288439153,2.4691358024691383,21.553434288439153,21.553434288439153,21.553434288439153,21.553434288439153,21.553434288439153,2.4691358024691383,21.553434288439153,
ind_10,1637.7116987205231,200.00000000000023,1773.2405189869075,1687.4652879190342,1607.6068272857872,1411.4078233785908,1818.127294332749,199.99999999999991,1698.0917068496756,1750.7742902262937
uni_10,15.226122399828526,2.0,15.226122399828526,15.226122399828526,15.226122399828526,15.226122399828526,15.226122399828526,2.0,15.226122399828526,15.226122399828526
fdiff_10,271.35858741240986,2.000000000000003,271.35858741240986,271.35858741240986,271.35858741240986,271.35858741240986,271.35858741240986,2.000000000000003,271.35858741240986,271.35858741240986
fmax_10,15.88303773479932,2.0000000000000004,15.88303773479932,15.88303773479932,15.88303773479932,15.88303773479932,15.88303773479932,2.0000000000000004,15.88303773479932,15.88303773479932
fsum_10,15.732846376474473,2.000000000000002,15.732846376474473,15.732846376474473,15.732846376474473,15.732846376474473,15.732846376474473,2.000000000000002,15.732846376474473,15.732846376474473
names,race1,white,race1,race1,race1,race1,race1,white,race1,race1
