,total_utility,max_utility,min_utility,sharing_incentive,non_interference
uni_2_ind,2353.3547631209913,1271.7134587330233,1081.641304387968,True,
uni_2_inter,1082.738012943646,1082.738012943646,1082.738012943646,,True
fdiff_2_ind,2314.9700747829393,1252.5211145639973,1062.448960218942,True,
fdiff_2_inter,1155.926954390282,1155.926954390282,1155.926954390282,,True
fmax_2_ind,2360.6588696363724,1275.365511990714,1085.2933576456585,True,
fmax_2_inter,1312.4988656379162,1312.4988656379162,1312.4988656379162,,True
fsum_2_ind,2124.437510665978,1157.2548325055168,967.1826781604614,True,
fsum_2_inter,1846.1275832614776,1846.1275832614776,1846.1275832614776,,True
uni_3_ind,34456.53246883992,32319.760442918785,926.5109703728241,True,
uni_3_inter,-287.156958693806,-143.578479346903,-143.578479346903,,False
fdiff_3_ind,4157.718310840303,1516.138617343182,1178.9148041608164,True,
fdiff_3_inter,256.0353972202306,128.0176986101153,128.0176986101153,,True
fmax_3_ind,13919.417627764946,12875.379823024112,380.14385978267273,True,
fmax_3_inter,-1387.1952863894899,-693.5976431947449,-693.5976431947449,,False
fsum_3_ind,32225.695804876894,29532.20149996796,1204.8721098667227,True,
fsum_3_inter,498.4825727490042,249.2412863745021,249.2412863745021,,True
uni_4_ind,38163.038909264265,34116.48089026039,1301.0961204912908,True,
uni_4_inter,2322.4730057390207,1796.720447341621,262.8762791986998,,True
fdiff_4_ind,6181.459295090145,1657.517236257634,1460.2241337675048,True,
fdiff_4_inter,480.5795362883093,169.60045868692134,141.37861891446664,,True
fmax_4_ind,25493.1924115401,22601.058748948468,916.2880016872125,True,
fmax_4_inter,10574.549467893918,9725.678925924372,424.43527098477284,,True
fsum_4_ind,36613.026534731194,32162.46050306188,1435.76545804644,True,
fsum_4_inter,2868.627957613838,2630.2590030939373,119.18447725995043,,True
uni_5_ind,41029.33159058753,34965.90449958282,1374.6303613180587,True,
uni_5_inter,1176.9847593911932,849.4236093224299,109.18705002292108,,True
fdiff_5_ind,10341.673910401698,3927.7451249550504,1462.2557849285452,True,
fdiff_5_inter,2383.281269768997,2270.2278886974163,37.68446035719347,,True
fmax_5_ind,34074.116410618975,28464.74374175478,1261.1167557829326,True,
fmax_5_inter,7005.129682681931,5863.684992806311,380.48156329187316,,True
fsum_5_ind,39883.67214699756,33513.55975507065,1451.3016865486109,True,
fsum_5_inter,1504.6663651037431,1351.0992520087716,51.18903769832387,,True
uni_6_ind,42980.96992895397,35435.9712007572,1325.8099777365346,True,
uni_6_inter,689.8183676641049,470.06670117436465,54.9379166224351,,True
fdiff_6_ind,9688.690511211242,1861.056359144175,1382.337062510594,True,
fdiff_6_inter,-1971.3304546668571,23.839577786008157,-2066.68876581089,,False
fmax_6_ind,37289.747031044004,30521.332250455293,1170.4931882149222,True,
fmax_6_inter,2109.127439244293,2056.588508700498,13.134732635948694,,True
fsum_6_ind,41989.4218792823,34197.83610266848,1375.127387419944,True,
fsum_6_inter,794.6123518989806,684.2763475978113,27.584001075292306,,True
uni_7_ind,79019.13373985633,35801.362844277544,1370.9671918023655,True,
uni_7_inter,423.4013007449453,365.3916435203438,11.601931444920297,,True
fdiff_7_ind,15687.463848063277,3995.409240961988,1427.0146547699767,True,
fdiff_7_inter,2189.9644300101727,2134.352881817813,11.122309638472068,,True
fmax_7_ind,71476.84122595922,32276.08980668816,1272.6179040586953,True,
fmax_7_inter,2097.60472234718,1754.7575562328666,68.56943322286276,,True
fsum_7_ind,78110.82700627646,35229.519957898556,1418.0429996379874,True,
fsum_7_inter,1078.4855032157395,1031.683855230074,9.360329597133052,,True
uni_8_ind,81290.38716120196,35979.20705827296,1469.654696216522,True,
uni_8_inter,480.36867989179495,177.8442139954268,24.936050380188277,,True
fdiff_8_ind,41680.62591754447,16065.489628730094,1505.9336321212286,True,
fdiff_8_inter,24165.99839212266,12070.080387768121,5.167523317283543,,True
fmax_8_ind,75425.32883229414,33254.8151715492,1400.275603639805,True,
fmax_8_inter,2226.981957457815,978.7253648610545,53.90624554714125,,True
fsum_8_ind,80553.01367140347,35510.4253118061,1503.0196967390607,True,
fsum_8_inter,617.9369231506452,280.90535390756077,11.225243067104735,,True
uni_9_ind,81761.27614725738,36109.31500517081,197.53086419753117,True,
uni_9_inter,344.85598077870367,130.10794689785473,14.106681163832363,,True
fdiff_9_ind,76178.04970258588,33918.53741031143,197.53086419753117,True,
fdiff_9_inter,34371.390779764704,17853.04778158134,-222.45079723299625,,False
fmax_9_ind,77068.29988804983,33921.427347522775,193.6034756127872,True,
fmax_9_inter,1520.8654390637168,666.6121759735752,31.273514519427735,,True
fsum_9_ind,81145.16188537168,35721.49251415489,197.53086419753117,True,
fsum_9_inter,466.11520869147927,211.0672023487857,7.330133998984639,,True
uni_10_ind,118256.63623779998,36214.748894306285,198.00000000000006,True,
uni_10_inter,241.8890884881834,105.43388913547591,0.4691358024691308,,True
fdiff_10_ind,112939.40097892244,34686.89085531447,198.00000000000006,True,
fdiff_10_inter,2035.7383132739192,768.3534450030379,0.46913580246914055,,True
fmax_10_ind,112413.97181438305,34362.38776334841,195.67515449810648,True,
fmax_10_inter,944.5620552366681,440.9604158256311,2.071678885319522,,True
fsum_10_ind,117621.77644547002,35952.76367544326,198.00000000000006,True,
fsum_10_inter,485.12877690694944,231.27116128837565,0.4691358024691339,,True
