,total_utility,max_utility,min_utility,sharing_incentive,non_interference
uni_2_ind,25895.89293888008,13020.51689010208,12875.376048777998,True,
uni_2_inter,12875.537546828444,12875.537546828444,12875.537546828444,,True
fdiff_2_ind,25893.07965045679,13019.110245890437,12873.969404566355,True,
fdiff_2_inter,12972.638306608294,12972.638306608294,12972.638306608294,,True
fmax_2_ind,25944.777695940375,13044.959268632228,12899.818427308146,True,
fmax_2_inter,13053.989967477894,13053.989967477894,13053.989967477894,,True
fsum_2_ind,27419.68492825153,13782.412884787806,13637.272043463723,True,
fsum_2_inter,11594.751715619434,11594.751715619434,11594.751715619434,,True
uni_3_ind,45633.715977983775,15518.28109087918,14683.788726925162,True,
uni_3_inter,4954.613583481666,2477.306791740833,2477.306791740833,,True
fdiff_3_ind,45386.357324260636,15435.828206304801,14601.335842350783,True,
fdiff_3_inter,4792.521102756196,2396.260551378098,2396.260551378098,,True
fmax_3_ind,45644.588171668576,15521.90515544078,14687.412791486762,True,
fmax_3_inter,4912.976955544575,2456.4884777722873,2456.4884777722873,,True
fsum_3_ind,46488.62742103568,15803.251571896482,14968.759207942465,True,
fsum_3_inter,4000.762556144822,2000.381278072411,2000.381278072411,,True
uni_4_ind,48206.659182155396,16273.612404207157,-588.7261684321963,False,
uni_4_inter,2318.14906004311,772.7163533477033,772.7163533477033,,True
fdiff_4_ind,3666.1550348916253,1149.9361113078703,241.79856300189644,True,
fdiff_4_inter,-42805.52116493161,-14268.507054977204,-14268.507054977204,,False
fmax_4_ind,-25351.53849469634,-877.4193972437072,-8163.903424255757,False,
fmax_4_inter,-70962.22758168192,-23654.07586056064,-23654.07586056064,,False
fsum_4_ind,46898.258976583995,15585.18230478912,168.16392425051882,True,
fsum_4_inter,-602.0526812629084,-200.68422708763615,-200.68422708763615,,False
uni_5_ind,70969.57030606488,21902.99883083447,94.53215197497775,True,
uni_5_inter,1257.1994486948215,334.5498621737054,253.54986217370538,,True
fdiff_5_ind,3195.201003159236,877.1298023914496,263.84172611216854,True,
fdiff_5_inter,-695.8800112222906,-13.797756531295736,-227.36075156366496,,False
fmax_5_ind,6125.0601035453155,4303.557995928091,141.84992800502368,True,
fmax_5_inter,27570.327757933366,8950.139306776644,719.9098376034358,,True
fsum_5_ind,69022.19548827094,20877.088106295672,601.237458533062,True,
fsum_5_inter,1644.1355610110782,546.9234949873346,3.3650760490744176,,True
uni_6_ind,89505.61293603186,22250.090523352363,170.81816646354577,True,
uni_6_inter,1240.7918549311844,347.091692517885,190.42504060332493,,True
fdiff_6_ind,8436.817412599545,4689.080173979073,556.3165253127206,True,
fdiff_6_inter,3919.686517631575,4066.867038869361,-53.308935987064615,,False
fmax_6_ind,34131.36176202204,10387.749891136737,165.29574315073347,True,
fmax_6_inter,21587.647913061282,6084.191895208638,7.235870672293117,,True
fsum_6_ind,87924.85434333634,21392.2269989597,505.83527289919664,True,
fsum_6_inter,1871.886123714241,515.1388926640241,18.736840480891573,,True
uni_7_ind,106753.88312144473,22470.98552627165,164.28375579061066,True,
uni_7_inter,884.8884629490801,220.89500291928596,111.57420221004043,,True
fdiff_7_ind,7998.619274749589,4405.279533794343,-108.29564280219347,False,
fdiff_7_inter,-606.4604934846166,12.114823288739867,-283.8006401847306,,False
fmax_7_ind,60597.280202328184,13898.640813550937,379.8712012676649,True,
fmax_7_inter,17662.50584821692,3510.8909224142008,332.684070999907,,True
fsum_7_ind,105506.18615708579,21896.203436997595,402.8012210533253,True,
fsum_7_inter,1400.2365593551647,503.9764380378915,15.074561037104218,,True
uni_8_ind,111384.20017668762,22579.05293025186,211.7987216595921,True,
uni_8_inter,619.3081077339823,108.06740398022009,70.85729416304201,,True
fdiff_8_ind,12123.752871312769,4405.67983540901,66.39859579988479,True,
fdiff_8_inter,553.8898533133647,111.81922633425711,-5.606579972595231,,False
fmax_8_ind,72057.78259602733,15571.482451125192,142.53401293133652,True,
fmax_8_inter,8517.873057893154,1672.8416375742618,-213.99486004226785,,False
fsum_8_ind,110469.98904733364,22180.239412823685,391.3387472832319,True,
fsum_8_inter,956.6486242725201,284.0359758260994,11.879854523967168,,True
uni_9_ind,111533.72075784567,22669.009486637762,255.79031019591955,True,
uni_9_inter,454.71749621365996,89.9565563859012,13.117283950617285,,True
fdiff_9_ind,13596.771993897895,4659.13922852233,-221.00018756587633,False,
fdiff_9_inter,1608.871145684598,401.55738812953496,-660.9142872568573,,False
fmax_9_ind,78957.61721914897,16931.937009538266,328.8471193704885,True,
fmax_9_inter,7131.974729002661,1360.4545584130738,191.09083091938516,,True
fsum_9_ind,110427.44720230294,22096.64298048894,412.61349771833994,True,
fsum_9_inter,105.83188250247738,30.328976689433375,-83.59643233474503,,False
uni_10_ind,135472.05797585862,22752.98214408802,84.20765868106184,True,
uni_10_inter,345.7507304492805,83.97265745025771,9.38271604938273,,True
fdiff_10_ind,17423.372345048745,4315.670315121955,221.38713288563335,True,
fdiff_10_inter,-1328.674307446765,623.6233846862629,-343.46891340037473,,False
fmax_10_ind,105617.89289767572,18234.43226637171,128.49040953380245,True,
fmax_10_inter,7586.239068679391,1302.4952568334438,1.2506752106599208,,True
fsum_10_ind,134517.3982977119,22474.84538816618,211.28720155476486,True,
fsum_10_inter,775.5013637671258,378.2024076772401,0.2810888837708667,,True
