,0,1,2,3,4,5,6,7,8,9
ind_1,12799.999999999998,,,,,,,,,
uni_1,12799.999999999998,,,,,,,,,
fdiff_1,12799.999999999998,,,,,,,,,
fmax_1,12799.999999999998,,,,,,,,,
fsum_1,12799.999999999998,,,,,,,,,
ind_2,12799.999999999998,12799.999999999998,,,,,,,,
uni_2,3199.9999999999995,3199.9999999999995,,,,,,,,
fdiff_2,3199.9999999999995,3199.9999999999995,,,,,,,,
fmax_2,3199.9999999999995,3199.9999999999995,,,,,,,,
fsum_2,3199.9999999999995,3199.9999999999995,,,,,,,,
ind_3,12800.000000000002,12800.000000000002,36600.00000000001,,,,,,,
uni_3,1422.2222222222222,1422.2222222222222,4066.6666666666665,,,,,,,
fdiff_3,1422.2222222222222,1422.2222222222222,4066.6666666666665,,,,,,,
fmax_3,1422.2222222222222,1422.2222222222222,4066.6666666666665,,,,,,,
fsum_3,1422.2222222222222,1422.2222222222222,4066.6666666666665,,,,,,,
ind_4,12799.999999999998,12799.999999999998,36599.99999999999,200.00000000000006,,,,,,
uni_4,799.9999999999999,799.9999999999999,2287.4999999999995,12.499999999999998,,,,,,
fdiff_4,6867.96218576384,6867.96218576384,12992.77930555977,12.500000000000012,,,,,,
fmax_4,5960.207041310556,5960.207041310556,11224.902949273337,69.55989409176206,,,,,,
fsum_4,799.9999999999999,799.9999999999999,2287.4999999999995,12.499999999999998,,,,,,
ind_5,12799.999999999998,12799.999999999998,36599.99999999999,199.9999999999998,199.9999999999997,,,,,
uni_5,512.0,512.0,1464.0,8.0,8.0,,,,,
fdiff_5,4312.9990749559765,4312.9990749559765,8055.001097856942,7.9999999999999964,7.9999999999999964,,,,,
fmax_5,3939.175671930325,3939.175671930325,7282.904020607713,7.999999999999987,7.999999999999987,,,,,
fsum_5,512.0,512.0,1464.0,8.0,8.0,,,,,
ind_6,12800.000000000002,12800.000000000002,36600.00000000001,200.00000000000006,200.0000000000002,36600.00000000001,,,,
uni_6,355.55555555555554,355.55555555555554,1016.6666666666666,5.555555555555555,5.555555555555555,1016.6666666666666,,,,
fdiff_6,3202.909096119716,3202.909096119716,5902.33044541995,5.555555555555561,5.555555555555561,5902.33044541995,,,,
fmax_6,2927.838504542332,2927.838504542332,5425.863180115772,12.420098756305505,12.420098756305505,5425.863180115772,,,,
fsum_6,355.55555555555554,355.55555555555554,1016.6666666666666,5.555555555555555,5.555555555555555,1016.6666666666666,,,,
ind_7,12800.000000000002,12800.000000000002,36600.00000000001,200.00000000000034,200.0000000000002,36600.00000000001,1645.2194972014704,,,
uni_7,261.22448979591843,261.22448979591843,746.9387755102042,4.0816326530612255,4.0816326530612255,746.9387755102042,261.22448979591843,,,
fdiff_7,2402.752076672135,2402.752076672135,4495.384611853396,4.081632653061221,4.081632653061221,4495.384611853396,335.68172457225444,,,
fmax_7,2291.602707645854,2291.602707645854,4224.511500016633,16.71179120296193,16.71179120296193,4224.511500016633,303.54290907015354,,,
fsum_7,423.2967100646194,423.2967100646194,813.3395483408884,4.08163265306123,4.08163265306123,813.3395483408884,87.00637767796447,,,
ind_8,12799.999999999998,12799.999999999998,36599.99999999999,200.00000000000003,200.00000000000028,36599.99999999999,1413.6806901612829,12799.999999999998,,
uni_8,199.99999999999997,199.99999999999997,571.8749999999999,3.1249999999999996,3.1249999999999996,571.8749999999999,199.99999999999997,199.99999999999997,,
fdiff_8,1729.3056205464295,1729.3056205464295,3238.324126115637,3.1249999999999996,3.1249999999999996,3238.324126115637,328.2745123357295,1729.3056205464295,,
fmax_8,1529.1778641974058,1529.1778641974058,2770.3424600473845,3.1249999999999964,3.1249999999999964,2770.3424600473845,205.19582580321807,1529.1778641974058,,
fsum_8,310.70961104705697,310.70961104705697,607.31503205374,3.124999999999997,3.124999999999997,607.31503205374,72.76340919125889,310.70961104705697,,
ind_9,12799.999999999998,12799.999999999998,36599.99999999999,200.0000000000001,200.0,36599.99999999999,1673.3879599340373,12799.999999999998,665.7799164902829,
uni_9,158.02469135802468,158.02469135802468,451.85185185185185,2.4691358024691357,2.4691358024691357,451.85185185185185,158.02469135802468,158.02469135802468,158.02469135802468,
fdiff_9,1332.9711087258336,1332.9711087258336,2497.069274269165,2.469135802469137,2.469135802469137,2497.069274269165,217.33744780357958,1332.9711087258336,36.62869249636791,
fmax_9,1409.1279669118474,1409.1279669118474,2605.439188155549,18.5126575962288,18.5126575962288,2605.439188155549,194.56827768838147,1409.1279669118474,28.0461929444431,
fsum_9,306.33282474422396,306.33282474422396,568.3603394830016,2.4691358024691348,2.4691358024691348,568.3603394830016,46.323867236207256,306.33282474422396,33.50223874990149,
ind_10,12799.999999999998,12799.999999999998,36599.99999999999,200.0000000000001,199.9999999999999,36599.99999999999,1793.4761978204851,12799.999999999998,660.5642114762306,704.8065412574945
uni_10,128.0,128.0,366.0,2.0,2.0,366.0,128.0,128.0,128.0,128.0
fdiff_10,1133.3357971648852,1133.3357971648852,2097.859698312722,2.000000000000002,2.000000000000002,2097.859698312722,187.82473094417657,1133.3357971648852,30.246133081962483,30.246133081962483
fmax_10,1160.2484285594878,1160.2484285594878,2105.9669335700673,10.416621999815913,10.416621999815913,2105.9669335700673,153.55972898517086,1160.2484285594878,23.73982701996628,23.73982701996628
fsum_10,289.3419862026989,289.3419862026989,531.4940458594191,2.000000000000003,2.000000000000003,531.4940458594191,40.19478999753369,289.3419862026989,19.832059927134736,19.832059927134736
names,Identity,Identity,race2,white,white,race2,race1,Identity,Total,Total
