,total_utility,max_utility,min_utility,sharing_incentive,non_interference
uni_2_ind,2852.0076214043274,3000.000000000001,-147.99237859567324,False,
uni_2_inter,-60.91825080317949,-60.91825080317949,-60.91825080317949,,False
fdiff_2_ind,1003.3483060407168,520.8493709694662,482.49893507125057,True,
fdiff_2_inter,583.1141782912505,583.1141782912505,583.1141782912505,,True
fmax_2_ind,2219.137576388928,1785.6865221858138,433.4510542031146,True,
fmax_2_inter,740.7865043649417,740.7865043649417,740.7865043649417,,True
fsum_2_ind,2677.3013096625127,1952.0203442137467,725.280965448766,True,
fsum_2_inter,1043.7976163748515,1043.7976163748515,1043.7976163748515,,True
uni_3_ind,7731.727018950152,3555.5555555555575,620.6159078390374,True,
uni_3_inter,1296.2748958714103,740.7193403158547,555.5555555555557,,True
fdiff_3_ind,2724.970532836737,917.3986385620401,890.173255712657,True,
fdiff_3_inter,776.334642115123,396.5492675925725,379.7853745225504,,True
fmax_3_ind,6518.47648890397,2846.0180356710835,826.4404175618029,True,
fmax_3_inter,1425.4319307251005,1060.3315134852683,365.1004172398322,,True
fsum_3_ind,7354.9407044983545,3227.8383776193873,899.2639492595804,True,
fsum_3_inter,1421.9120710975976,1275.8180334056392,146.09403769195842,,True
uni_4_ind,24111.508908567637,16320.435812371541,291.0730961960926,True,
uni_4_inter,-133.46922807485592,194.44444444444466,-522.3581169637453,,False
fdiff_4_ind,9510.34996022994,5767.2287942323765,1212.7780151303314,True,
fdiff_4_inter,825.3353278400266,295.3793765682926,234.57657470344128,,True
fmax_4_ind,4017.628807515777,2536.969514278787,-2143.7466648893605,False,
fmax_4_inter,-549.9163218196311,68.18072096496257,-309.04852139229683,,False
fsum_4_ind,23997.47479363858,15607.98201770481,1198.1062624527842,True,
fsum_4_inter,841.7367661146156,367.8548791211061,106.0270078724034,,True
uni_5_ind,28775.591178355422,16622.51318767352,633.0779906818999,True,
uni_5_inter,955.5118171397934,387.75590856989686,89.99999999999983,,True
fdiff_5_ind,7231.594457569499,2220.7768740278116,1227.836854357141,True,
fdiff_5_inter,-3408.319531703281,48.21556126451742,-3460.7733869366475,,False
fmax_5_ind,10572.13191545736,2999.0563171022422,1185.4770878176596,True,
fmax_5_inter,4556.733151781105,5228.48151525952,-407.77001076629927,,False
fsum_5_ind,28521.21111180284,16026.330228402945,1191.9620467599227,True,
fsum_5_inter,887.5262533029454,504.0267439660522,39.60679839122804,,True
uni_6_ind,46133.75439856211,16885.180577834984,742.5129034972185,True,
uni_6_inter,603.6994736456143,228.5375487855116,48.888888888888985,,True
fdiff_6_ind,11718.006627671308,3362.875086994887,1142.5896468721342,True,
fdiff_6_inter,1254.2539143808344,1107.9260809990465,33.85542848518627,,True
fmax_6_ind,18760.7565882638,6240.295952203747,1109.246370035535,True,
fmax_6_inter,2079.045551876608,3207.067503133476,-390.29795648164554,,False
fsum_6_ind,45731.97502427106,16572.693860206797,1102.8152657194803,True,
fsum_6_inter,768.7868835353294,512.1914998358221,29.955854929750544,,True
uni_7_ind,68712.91539973026,22417.75428031284,886.73799369732,True,
uni_7_inter,305.54715367634293,72.3846900395863,29.47845804988664,,True
fdiff_7_ind,19724.415189781685,7924.208745594815,1233.0496293238346,True,
fdiff_7_inter,226.34024933659956,119.47438805799356,-10.395272826165638,,False
fmax_7_ind,38378.986174949714,13312.981567336723,1210.005926403701,True,
fmax_7_inter,6449.3884521702275,2277.081697678348,28.87686561557507,,True
fsum_7_ind,68019.28217383174,22007.562402357074,1193.9973256064538,True,
fsum_7_inter,423.88518002465037,140.52544742741838,19.299369134382587,,True
uni_8_ind,91071.44634099568,22640.624999999996,872.9981625108853,True,
uni_8_inter,365.15379273761187,222.87071968716185,19.132653061224524,,True
fdiff_8_ind,24749.29540573259,7364.929553871803,1202.778897664203,True,
fdiff_8_inter,-1692.801486448719,30.636320328334932,-695.8847793388304,,False
fmax_8_ind,64817.491676893784,16359.11230176525,1178.8057029950028,True,
fmax_8_inter,10726.641051651,3004.436706751978,10.83464573332843,,True
fsum_8_ind,90466.41651437871,22372.444664013783,1166.0225526468707,True,
fsum_8_inter,721.9375280053547,352.45395768463686,14.06009618244363,,True
uni_9_ind,92311.45382945142,22654.78814042503,233.56221396975906,True,
uni_9_inter,406.1634676890901,120.15381398095832,0.15165521930714476,,True
fdiff_9_ind,22956.07930812463,4825.918109874823,414.2254609388607,True,
fdiff_9_inter,-2807.7233653437115,1946.7655121816808,-2539.0114439969802,,False
fmax_9_ind,70175.56065282413,17122.90047562014,274.5865428204563,True,
fmax_9_inter,4483.200626313014,763.7881738548886,8.707264178431608,,True
fsum_9_ind,91629.91727785107,22425.079169839366,405.85067956775913,True,
fsum_9_inter,157.3682771077321,52.634505825579936,-18.640185656641677,,False
uni_10_ind,115395.67799797033,22769.999999999996,30.79699084833055,True,
uni_10_inter,308.9882738855067,129.2233447806928,0.7767415745971675,,True
fdiff_10_ind,65800.37751037072,12504.260873823647,209.2217317310233,True,
fdiff_10_inter,30334.80143378904,7716.556034935207,-1.461764511811685,,False
fmax_10_ind,93262.55210805235,18314.79629966241,154.53706125645584,True,
fmax_10_inter,4766.959260932398,1223.508490533648,9.706026408492953,,True
fsum_10_ind,114705.12262882227,22552.379529275884,205.43616393045977,True,
fsum_10_inter,517.5899270619087,127.30035943651922,3.127449058726299,,True
