,total_utility,max_utility,min_utility,sharing_incentive,non_interference
uni_2_ind,27473.71689948397,27277.735805692937,195.98109379103425,True,
uni_2_inter,188.28735894851002,188.28735894851002,188.28735894851002,,True
fdiff_2_ind,2026.6063101471223,1129.5246627416345,897.0816474054878,True,
fdiff_2_inter,877.6196010636191,877.6196010636191,877.6196010636191,,True
fmax_2_ind,18456.992361690394,17783.14991958848,673.8424421019149,True,
fmax_2_inter,544.0401411158689,544.0401411158689,544.0401411158689,,True
fsum_2_ind,24215.25651586369,23266.448214884855,948.8083009788346,True,
fsum_2_inter,1049.336237531697,1049.336237531697,1049.336237531697,,True
uni_3_ind,32790.564303439445,32533.33333333334,79.45319232832321,True,
uni_3_inter,5239.782931269976,5255.5975276403915,-15.81459637041553,,False
fdiff_3_ind,8428.512858025142,7549.1031106893315,177.77777777777808,True,
fdiff_3_inter,6324.842075192524,6419.578447947682,-94.73637275515853,,False
fmax_3_ind,17772.211570438114,16522.634788835567,177.7777777777781,True,
fmax_3_inter,-761.8452639377747,498.66986681515203,-1260.5151307529268,,False
fsum_3_ind,32030.37069906718,30639.767725816288,177.7777777777781,True,
fsum_3_inter,7738.049710517998,7373.319510931421,364.73019958657744,,True
uni_4_ind,37333.10938171258,34191.84510935897,187.5000000000003,True,
uni_4_inter,2792.329317317615,1658.5117760256426,9.72222222222222,,True
fdiff_4_ind,24470.100993196855,22782.788866201052,187.5000000000003,True,
fdiff_4_inter,15018.348446895092,15233.685755511737,-225.05953083886686,,False
fmax_4_ind,25562.796828428032,22800.596165019047,160.46419401862886,True,
fmax_4_inter,6216.383398516019,6277.961376183495,-44.264393908327634,,False
fsum_4_ind,36079.863185652706,32626.149794752666,187.5000000000003,True,
fsum_4_inter,2143.052166356782,1986.382068936392,9.722222222222221,,True
uni_5_ind,38097.24962297141,35059.86443012254,192.0000000000001,True,
uni_5_inter,1086.0674241906343,868.0193207635732,4.499999999999995,,True
fdiff_5_ind,30611.976608545283,28219.85094217463,192.0000000000001,True,
fdiff_5_inter,6463.802798280238,5437.0620759735775,4.500000000000004,,True
fmax_5_ind,30742.314221159886,28053.657572617987,179.50913230997256,True,
fmax_5_inter,5513.935443353689,5253.061407598938,19.04493829134392,,True
fsum_5_ind,37239.746423770725,33998.59034946724,192.0000000000001,True,
fsum_5_inter,1481.810421049839,1372.4405547145752,4.500000000000004,,True
uni_6_ind,40735.80297394576,35496.514195467316,194.4444444444444,True,
uni_6_inter,586.1873991396124,436.6497653447632,2.444444444444448,,True
fdiff_6_ind,35261.11199145709,31082.396502400832,194.44444444444443,True,
fdiff_6_inter,2950.293860884457,2862.5455602261854,2.444444444444434,,True
fmax_6_ind,36620.36215339418,31407.914988413755,194.4444444444444,True,
fmax_6_inter,3834.6291848988913,3354.2574157957542,14.935312134471985,,True
fsum_6_ind,40041.20617805558,34621.918560010876,194.44444444444443,True,
fsum_6_inter,689.0941892613534,623.328210543621,2.4444444444444393,,True
uni_7_ind,42319.05397358442,35766.305519346264,195.91836734693882,True,
uni_7_inter,387.3512267766211,269.7913238789449,1.4739229024943308,,True
fdiff_7_ind,37721.49308347188,32415.18796252265,195.91836734693882,True,
fdiff_7_inter,1576.092152474986,1332.7914601218172,1.47392290249433,,True
fmax_7_ind,38440.151585948115,32296.295586438868,184.13828842156528,True,
fmax_7_inter,720.2227339114395,888.3805980251136,-49.181850689305236,,False
fsum_7_ind,41660.06546075589,34947.281795768635,195.91836734693882,True,
fsum_7_inter,382.9507071509914,325.363235757756,1.4739229024943246,,True
uni_8_ind,43823.88682789812,35945.1335256519,196.8750000000001,True,
uni_8_inter,271.3250977072209,178.82800630565055,0.9566326530612277,,True
fdiff_8_ind,40563.458652660134,33524.45115817213,196.8750000000001,True,
fdiff_8_inter,1776.4069741334297,1109.2631956494997,0.9566326530612255,,True
fmax_8_ind,40513.28039177785,33080.36354771179,190.11783737197536,True,
fmax_8_inter,926.0854758080848,784.0679612729373,5.979548950410017,,True
fsum_8_ind,43321.53545415799,35306.757886974454,196.8750000000001,True,
fsum_8_inter,400.7573838081714,359.4760912058339,0.9566326530612335,,True
uni_9_ind,44443.586440943596,36082.5147099488,197.5308641975306,True,
uni_9_inter,199.80420586426646,137.3811842969045,0.6558641975308652,,True
fdiff_9_ind,41389.5926138791,34008.59014171538,197.5308641975306,True,
fdiff_9_inter,406.2385540377526,484.1389835432492,-15.842431580111679,,False
fmax_9_ind,41854.787331517204,33851.26932015842,188.55704694379503,True,
fmax_9_inter,930.5853498118644,770.9057724466252,-1.5607904281799563,,False
fsum_9_ind,43952.39525834184,35482.432881906956,197.5308641975306,True,
fsum_9_inter,210.9643970026268,175.6749949325033,0.6558641975308559,,True
uni_10_ind,46775.26241094768,36171.12106189486,197.9999999999996,True,
uni_10_inter,142.53622543768097,88.60635194605584,0.46913580246913567,,True
fdiff_10_ind,44333.0687437453,34557.48567266609,197.9999999999996,True,
fdiff_10_inter,892.4294316287101,548.8955309507037,0.46913580246913256,,True
fmax_10_ind,44905.7049149392,34605.06827473764,191.2643739275355,True,
fmax_10_inter,908.9941439612446,753.7989545792293,2.7073269837406144,,True
fsum_10_ind,46379.65489266365,35677.456240046915,197.9999999999996,True,
fsum_10_inter,221.77700582809547,195.02335813996285,0.46913580246913744,,True
